Title,affliation_country
Morphological characterization of blood cells in five important estuarine fish species in Thailand during juvenile stages,Thailand
Optimization conditions for increasing cation exchange capacity of coal fly ash zeolite modified with chitosan using box-behnken design,Thailand
Decolorization of reactive black 5 from synthetic dye wastewater by fenton process,Thailand
Molecular Beam Epitaxial Growth of InSb and AlSb Heterostructure on InSb Substrates,Thailand
Effects of neurobic exercise on cognitive function and serum brain-derived neurotrophic factor in the normal to mild cognitive impaired older people: A randomized control trial,Thailand
Natural gonadal compartmentalizing of economical important Hemiramphus far from Thailand by visual observation and histological technique,Thailand
Validity and reliability of the thai version of the cardiac depression scale among thai cardiac patients,Thailand
Phylogeography of the freshwater bivalve genus Ensidens (Unionidae) in Thailand,Thailand
Conjugated biopolymer-assisted the binding of polypropylene toward single-walled carbon nanotube: A molecular dynamics simulation,Thailand
The reason why we can’t use cassava leaf for commercial purpose in Thailand,Thailand
Amyloid-β aggregation inhibitors from Clerodendrum inerme L. Gaertn,Thailand
Overweight and obesity as protective factors in severe falciparum Malaria,Thailand
Vascular dysfunction in breast cancer patients receiving anthracycline chemotherapy: A cross-sectional study,Thailand
Accuracy of clinical risk scores in predicting post-rtPA intracerebral hemorrhage in a Thai cohort,Thailand
Heart failure council of Thailand (HFCT) 2019 heart failure guideline: Advanced heart failure,Thailand
Ethnic variation of colonic polyps,Thailand
"Nitrate contamination in groundwater in sugarcane field, Suphan Buri Province, Thailand",Thailand
Ultrasound visualization of the anatomy relevant for lumbar plexus block: Comparison of the paramedian transverse and Shamrock scan technique,Thailand
Extreme Debris Disk Variability: Exploring the Diverse Outcomes of Large Asteroid Impacts during the Era of Terrestrial Planet Formation,United States
Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Armenia
Industry 4.0: A solution towards technology challenges of sustainable business performance,Malaysia
Expression of a stress-responsive gene cluster for mycosporine-2-glycine confers oxidative stress tolerance in Synechococcus elongatus PCC7942,Thailand
"Patch metrics of roosting site selection by Lyle's flying fox (Pteropus lylei Andersen, 1908) in a human-dominated landscape in Thailand",Thailand
"Non-oral, aerobic, Gram-negative bacilli in the oral cavity of Thai HIV-positive patients on Highly-active anti-retrovirus therapy medication",Thailand
"Validation of a self-report adherence measurement tool among a multinational cohort of children living with HIV in Kenya, South Africa and Thailand",United States
Unintentional pediatric trauma in the emergency department,Thailand
Tensor network analysis of critical coupling in two dimensional ϕ 4 theory,Thailand
Modelling population dynamics and seasonal movement to assess and predict the burden of melioidosis,Thailand
"Prototheca paracutis sp. nov., a novel oleaginous achlorophyllous microalga isolated from a mangrove forest",Thailand
Determinants of giving birth in a health facility; analysis of three Pakistan demographic health surveys,Thailand
"Fuzzy AHP integrated with GIS analyses for drought risk assessment: A case study from Upper Phetchaburi River Basin, Thailand",Thailand
"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Armenia
Blood leukocyte LINE-1 hypomethylation and oxidative stress in knee osteoarthritis,Thailand
Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Australia
Finding the best effective way of treatment for rapid I-131 turnover Graves’ disease patients A randomized clinical trial,{}
Combined measurements of Higgs boson couplings in proton–proton collisions at √s=13Te,Armenia
T-duality equivalences beyond string theory,Spain
An Ssd1 homolog impacts trehalose and chitin biosynthesis and contributes to virulence in Aspergillus fumigatus,United States
"Micromonospora caldifontis sp. nov., isolated from hot spring soil",Thailand
Momentum space conformal three-point functions of conserved currents and a general spinning operator,Thailand
Measurement of inclusive very forward jet cross sections in proton-lead collisions at √sNN = 5.02 TeV,Armenia
Projection of future precipitation extremes across the Bangkok Metropolitan Region,Thailand
Effect of cetyltrimethylammonium bromide on the biosorption of acid blue 25 onto bengal gram fruit shell,Thailand
Adsorption of acid blue 25 from aqueous solution using zeolite and surfactant modified zeolite,Thailand
Measurement of the energy density as a function of pseudorapidity in proton–proton collisions at √s=13TeV,Armenia
Occurrence of seasonal water replacement in mangrove soil and the trunk growth response of Avicennia alba related to salinity changes in a tropical monsoon climate,Japan
Does reviewing fasting plasma glucose results patterns before glycosylated hemoglobin testing in type-2 diabetic patients lead to better testing decision?,Thailand
Pain duration and intensity are related to coexisting pain and comorbidities present in temporomandibular disorder pain patients,Thailand
Natural Thermoresponsive Rice Granules as Biocompatible Drug Carriers,Thailand
"Life after 90: Predictors of mortality and performance of the ACS-NSQIP risk calculator in 4,724 nonagenarian patients undergoing emergency general surgery",United States
"Measurement of the t t ¯ production cross section, the top quark mass, and the strong coupling constant using dilepton events in pp collisions at √s=13Te",Armenia
Factorials and the finite sequences of sets,Thailand
Simultaneous determination of β-agonists by UHPLC coupled with electrochemical detection based on palladium nanoparticles modified BDD electrode,Thailand
"Volatile Chemical Composition, Antibacterial and Antifungal Activities of Extracts from Different Parts of Globba schomburgkii Hook.f.",Thailand
Long-term growth in children with posterior urethral valves,Thailand
Standards of diagnostic colonoscopy for early-stage neoplasia: Recommendations by an Asian private group,United States
Osteitis in Chronic Rhinosinusitis,Thailand
Chrysotobibenzyl inhibition of lung cancer cell migration through Caveolin-1-dependent mediation of the integrin switch and the sensitization of lung cancer cells to cisplatin-mediated apoptosis,Thailand
Differential efficacy of combined phacoemulsification and endocyclophotocoagulation in open-angle glaucoma versus angle-closure glaucoma,United States
Periostin plays role in force-induced stem cell potential by periodontal ligament stem cells,Thailand
Complications and accuracy of computed tomography-guided transthoracic needle biopsy in patients over 80 years of age,United States
"Efficacy of Baricitinib in the Treatment of Chilblains Associated With Aicardi-Goutières Syndrome, a Type I Interferonopathy",Netherlands
Female-restricted syndromic intellectual disability in a patient from Thailand,Thailand
Gene expression profiling of Jagged1-treated human periodontal ligament cells,Thailand
"Effect of supplementing the laying hen diets with choline, folic acid, and vitamin B12 on production performance, egg quality, and yolk phospholipid",Thailand
Measurement properties of patient-reported outcome measures in radiotherapy-induced trismus,Saudi Arabia
"Blood glucose, amino acid profiles and nutrient transporter gene expressions in the small intestine of low and normal birthweight piglets during the early suckling period",Thailand
Pyrolysis of Millettia (Pongamia) pinnata waste for bio-oil production using a fly ash derived ZSM-5 catalyst,Thailand
Phase stabilities and vibrational analysis of hydrogenated diamondized bilayer graphenes: A first principles investigation,Thailand
In situ catalytic pyrolysis of Jatropha wastes using ZSM-5 from hydrothermal alkaline fusion of fly ash,Thailand
Compact buds with biphasic differentiation and calcitonin-expressing neuroendocrine cells—previously unrecognized structures of thyroglossal duct unveiled by immunohistochemistry,Thailand
Intra-Articular Tranexamic Acid Mitigates Blood Loss and Morphine Use After Total Knee Arthroplasty. A Randomized Controlled Trial,Thailand
New approaches to monitor semi-volatile organic compounds released during coffee roasting using flow-through/active sampling and comprehensive two-dimensional gas chromatography,Brazil
State-community property-rights sharing in forests and its contributions to environmental outcomes: Evidence from Thailand's community forestry,Thailand
Transthyretin Amyloidosis Mimicking Obstructive Hypertrophic Cardiomyopathy: A Great Imitator,Thailand
Der p 1-specific regulatory T-cell response during house dust mite allergen immunotherapy,Switzerland
"Optimal strategies of siting, sizing, and scheduling of BESS: Voltage management solution for future LV network",Viet Nam
Revisit Roles of HTA on Drug Policy in Universal Health Coverage in Thailand: Where Are We? And What Is Next?,Thailand
"Impacts of salinity level and flood irrigation on Cd mobility through a Cd-contaminated soil, Thailand: experimental and modeling techniques",Thailand
"Clinical manifestations, treatment outcomes, and prognostic factors of pediatric anti-NMDAR encephalitis in tertiary care hospitals: A multicenter retrospective/prospective cohort study",Thailand
Catalytic hydrotreatment of pyrolysis-oil with bimetallic Ni-Cu catalysts supported by several mono-oxide and mixed-oxide materials,Thailand
Laundry Detergency of Solid Nonparticulate Soil or Waxy Solids: Part II. Effect of the Surfactant Type,Thailand
A pH optical and fluorescent sensor based on rhodamine modified on activated cellulose paper,Thailand
ALK-positive histiocytosis: an expanded clinicopathologic spectrum and frequent presence of KIF5B-ALK fusion,Singapore
The aspartate aminotransferase/platelet count ratio index (APRI) in dengue,India
"Cortico-anorectal, Spino-anorectal, and Cortico-spinal Nerve Conduction and Locus of Neuronal Injury in Patients With Fecal Incontinence",Georgia
"Evidence of pandemic H1N1 influenza exposure in dogs and cats, Thailand: A serological survey",Thailand
Anatomical variations of anterior ethmoidal artery and their significance in endoscopic sinus surgery: a systematic review,Malaysia
Anatomical variations of anterior ethmoidal artery at the ethmoidal roof and anterior skull base in Asians,Malaysia
"Independent and additive effects of PNPLA3 and TM6SF2 polymorphisms on the development of non-B, non-C hepatocellular carcinoma",Thailand
Use of Combined Botulinum Toxin and Physical Therapy for Treatment Resistant Congenital Muscular Torticollis,Thailand
Premature small for gestational age infants fed an exclusive human milk-based diet achieve catch-up growth without metabolic consequences at 2 years of age,United States
Adsorption of single and mixed haloacetonitriles on silica-based porous materials: Mechanisms and effects of porous structures,Thailand
"Productive aging in developing Southeast Asia: Comparative analyses between Myanmar, Vietnam and Thailand",Singapore
Novel mutations in SPTA1 and SPTB identified by whole exome sequencing in eight Thai families with hereditary pyropoikilocytosis presenting with severe fetal and neonatal anaemia,Thailand
Market Opportunity Analysis in Thailand: Case of Individual Power Sources by Thermoelectric-Generator Technology for Portable Electronics,Thailand
Prophylactic angiographic embolisation after endoscopic control of bleeding to high-risk peptic ulcers: A randomised controlled trial,Hong Kong
Diagnostic Performance of the Electroencephalogram in the Elderly Manifesting With Episodes of Unresponsiveness,Thailand
Providing regular care for grandchildren in Thailand: An analysis of the impact on grandparents’ health,Thailand
Through the looking glass: Understanding Thai academics' viewpoints on integrated marketing communications,Thailand
Health status and labour market outcome: Empirical evidence from Australia,Thailand
Erratum: Au-catalyzed desorption of GaAs oxides (Nanotechnology (2019) 30 (215703) DOI: 10.1088/1361-6528/ab062e),Thailand
Assessment of bioaerosols in tuberculosis high-risk areas of health care facilities in central Thailand,Thailand
Characteristics and risk factors for antituberculosis drug-induced liver injury in a cohort of patients with cirrhosis in a tertiary referral university teaching hospital in Thailand,Thailand
"Measurement and Determinants of Quality of Life of Older Adults in Ho Chi Minh City, Vietnam",Thailand
A novel catalyst of Ni hybridized with single-walled carbon nanohorns for converting methyl levulinate to γ-valerolactone,Thailand
Unacceptable Forms of Work in the Thai Sex and Entertainment Industry,Thailand
Quasiparticle relaxation dynamics in URu2-xFexSi2 single crystals,United States
Factors influencing the decision to choose a birth center by pregnant women in Gombe state Nigeria: Baseline survey,Thailand
Controlling self-assembling and color-transition of polydiacetylene/zinc(II) ion/zinc oxide nanocomposites by varying pH: Effects of surface charge and head group dissociation,Thailand
Re-forming of CO2-Containing Natural Gas with Steam and Partial Oxidation over Ni Catalysts in Corona Discharge for Synthesis Gas Production,Thailand
Subject-Independent Emotion Recognition during Music Listening Based on EEG Using Deep Convolutional Neural Networks,Thailand
Heterogeneity effects on the management of retirement fund,Thailand
Three-dimensional dynamic response of multilayered poroelastic media,Thailand
Effects of conductive polyazulene and plasticizer embedded in deproteinized natural rubber transdermal patch on electrically controlled naproxen release-permeation,Thailand
Search for W Boson Decays to Three Charged Pions,Armenia
Catalytic Steam Reforming of Biomass-Derived Tar over the Coal/Biomass Blended Char: Effect of Devolatilization Temperature and Biomass Type,Thailand
"DP4-assisted structure elucidation of isodemethylchodatin, a new norlichexanthone derivative meager in h-atoms, from the lichen parmotrema tsavoense",Viet Nam
Evaluating the CO2 Capture Performance Using a BEA-AMP Biblend Amine Solvent with Novel High-Performing Absorber and Desorber Catalysts in a Bench-Scale CO2 Capture Pilot Plant,Thailand
An application of scissored-pair control moment gyroscopes in a design of wearable balance assistance device for the elderly,Thailand
Jet Shapes of Isolated Photon-Tagged Jets in Pb-Pb and pp Collisions at sNN =5.02 TeV,Armenia
"An effect-analysis method for species-dependent coral health status in temperature and ammonia: A case study of Acropora sp., Turbinaria sp., and Porites sp.",Thailand
Attention allocation to 2D and 3D emotion-inducing scenes: A neurophysiological study,Portugal
Cationic-Polymer-Functionalized Zinc Oxide Quantum Dots: Preparation and Application to Iron(II) Ion Detection,Thailand
Near-horizon quasinormal modes of charged scalar around a general spherically symmetric black hole,Thailand
Phytostilbenoid production in white mulberry (Morus alba L.) cell culture using bioreactors and simple deglycosylation by endogenous enzymatic hydrolysis,Thailand
Potential of sustainable bioenergy production from Synechocystis sp. cultivated in wastewater at large scale – A low cost biorefinery approach,Taiwan
Myalgic encephalomyelitis or chronic fatigue syndrome: how could the illness develop?,Australia
Study on Raman spectroscopy of InSb nano-stripes grown on GaSb substrate by molecular beam epitaxy and their Raman peak shift with magnetic field,Thailand
Molecular beam epitaxial growth of interdigitated quantum dots for heterojunction solar cells,Thailand
Anti-phase domain induced morphological differences of self-assembled InSb/GaAs quantum dots grown on (0 0 1) Ge substrate,Thailand
Analysis for T-stress of cracks in 3D anisotropic elastic media by weakly singular integral equation method,Thailand
Heterostructures of mesoporous TiO 2 and SnO 2 nanocatalyst for improved electrochemical oxidation ability of vitamin B6 in pharmaceutical tablets,India
"In Schizophrenia, Increased Plasma IgM/IgA Responses to Gut Commensal Bacteria Are Associated with Negative Symptoms, Neurocognitive Impairments, and the Deficit Phenotype",Thailand
Effect of oxygen concentration on the tension and shear strength of Zr-O system: A first-principles study,China
"The 2nd international conference on electronics, communications and control engineering: ICECC 2019",Thailand
Development of a prototype of autonomous vehicle for agriculture applications,Thailand
Development of an Automatic Meter Reading and Outage Management System using LoRaWAN Technology,Thailand
"Timing of periarticular injection has no effect on postoperative pain and functional recovery in simultaneous bilateral total knee arthroplasty: A prospective randomized, double-blinded trial",Thailand
Message from General Chair,Thailand
Message from technical program committee chairs,Thailand
Risks in the Eyes of Tourists: A Survey Study on Perceived Thai Tourism Risks,Thailand
Improve Traffic Prediction Using Accident Embedding on Ensemble Deep Neural Networks,Thailand
Observation of prompt J/ψ meson elliptic flow in high-multiplicity pPb collisions at √sNN=8.16 TeV,Armenia
Measurements of properties of the Higgs boson decaying to a W boson pair in pp collisions at s=13TeV,Armenia
Energy Efficiency and Safety for Wall Type Air Conditioner with Propane Refrigerant,Thailand
Vibrational Analysis on Patellofemoral Joint Degradation of Swine's Knee,Thailand
Synergistic effects of photo-irradiation and curcumin-chitosan/alginate nanoparticles on tumor necrosis factor-alpha-induced psoriasis-like proliferation of keratinocytes,Thailand
Development of antituberculosis melt-blown polypropylene filters coated with mangosteen extracts for medical face mask applications,Thailand
Sensitivity analysis techniques for the optimal system design of forward osmosis in organic acid recovery,Thailand
Observation of Single Top Quark Production in Association with a Z Boson in Proton-Proton Collisions at s =13 TeV,Armenia
Efficacy and improvement of lipid profile after switching to rilpivirine in resource limited setting: real life clinical practice,Thailand
Steam reforming of acetic acid for hydrogenproduction: Catalytic performances of Ni and Co supported on Ce0·75Zr0·25O2 catalysts,Thailand
"Prehospital care of the 13 hypothermic, anesthetized patients in the Thailand Cave rescue",Thailand
Effect of Ionization State on Voltage-Sensor Structure in Resting State of the Hv1 Channel,Thailand
Quantum Mechanics/Molecular Mechanics (QM/MM) Calculations Support a Concerted Reaction Mechanism for the Zika Virus NS2B/NS3 Serine Protease with Its Substrate,Thailand
Proton Transfers at a Dopamine-Functionalized TiO 2 Interface,Italy
Amphotericin B loaded solid lipid nanoparticles (SLNs) and nanostructured lipid carrier (NLCs): physicochemical and solid-solution state characterizations,Thailand
Health risk assessment of residential exposure to cypermethrin among young children in agricultural communities in northeastern Thailand,Thailand
"Annotated catalogue of the types of Indo-Burmese non-marine Gastropoda deposited in the Faculty of Tropical Medicine, Mahidol University, Thailand",Thailand
"Factors associated with health effects from occupational exposure to pesticide residues among greengrocers in fresh market, Bangkok, Thailand",Thailand
A new phenanthrene dimer from Dendrobium palpebrae,Thailand
Randomized Trial Evaluating Percutaneous Coronary Intervention for the Treatment of Chronic Total Occlusion: The DECISION-CTO Trial,South Korea
Observation of Two Excited Bc+ States and Measurement of the Bc+ (2S) Mass in pp Collisions at s =13 TeV,Armenia
Patient-reported advantages and disadvantages of peritoneal dialysis: Results from the PDOPPS,United States
Chemical constituents of Ficus consociata Blume (Moraceae),Viet Nam
The effect of quail egg and hen egg consumption on low-density lipoprotein oxidation and small dense low-density lipoprotein,Thailand
Regulation and decriminalisation of illegal substances in Thailand,Thailand
Copper oxide nanorods electrodes for organophosphate pesticide sensor,Thailand
A Real-Time Free Chlorine Monitoring by Graphene Field-Effect Transistor,Thailand
Incidence and mortality of renal cell carcinoma after kidney transplantation: A meta-analysis,United States
Intestinal parasites associated with opportunistic coccidial infections among immunocompromised individuals in central iran: A cross sectional study,Iran
Burden of diseases among nursing staff in a Tertiary Hospital in Thailand,Thailand
Nitric oxide synthesis inhibition and anti-inflammatory effect of polypeptide isolated from chicken feather meal in lipopolysaccharide-stimulated RAW 264.7 macrophages,Thailand
Spark Framework for Real-Time Analytic of Multiple Heterogeneous Data Streams,Thailand
A path analysis of psychotic symptoms among persons with schizophrenia using methamphetamines,Thailand
An alternative quadratic functional equation on 2-divisible commutative groups,Thailand
Safety and immunogenicity of MF59-adjuvanted cell culture-derived A/H5N1 subunit influenza virus vaccine: Dose-finding clinical trials in adults and the elderly,United States
"Exposure of chlorpyrifos in toddlers living in an agricultural area in Sakon Nakhon province, North-East Thailand",Thailand
Redesign of a continuous passive motion machine for total knee replacement therapy,Thailand
Women’s experiences and acceptability of medical termination of pregnancy: Results of an introductory study in Thailand,Thailand
Effectiveness of modified health belief model-based intervention to reduce body mass index for age in overweight junior high school students in Thailand,Thailand
Heart failure council of Thailand (HFCT) 2019 heart failure guideline: Comorbidity in heart failure,Thailand
Enhancing cytokine clearances with sustained low-efficiency diafiltration (SLED-f) using high cut-off dialyzer in septic aki patients: A randomized trial,Thailand
Radiation dose used in pediatric voiding cystourethrography: Three-year data from king Chulalongkorn memorial hospital,Thailand
Heart failure council of Thailand (HFCT) 2019 heart failure guideline: Atrial fibrillation in heart failure guidelines,Thailand
Clam-shaped cyclam-functionalized porphyrin for electrochemical reduction of carbon dioxide,Thailand
Detection of airborne Mycobacterium tuberculosis complex in high-risk areas of health care facilities in Thailand,Thailand
Urine TWEAK level as a biomarker for early response to treatment in active lupus nephritis: A prospective multicentre study,Thailand
Photocatalytic liquid-phase selective hydrogenation of 3-nitrostyrene to 3-vinylaniline of various treated-TiO2 without use of reducing gas,Thailand
Butoxy mansonone G inhibits STAT3 and akt signaling pathways in non-small cell lung cancers: Combined experimental and theoretical investigations,Thailand
Selective consumption of sacoglossan sea slugs (Mollusca: Gastropoda) by scleractinian corals (Cnidaria: Anthozoa),Thailand
Search for contact interactions and large extra dimensions in the dilepton mass spectra from proton-proton collisions at √s=13 TeV,Armenia
Comparison of tumor regression grading system in locally advanced esophageal squamous cell carcinoma after preoperative radio-chemotherapy to determine the most accurate system predicting prognosis,Thailand
Effect of macrolide prophylactic therapy on AIDS-Defining conditions and HIV-Associated mortality,Philippines
Innovative inventory pooling system based on computing and optimization techniques,Thailand
Diabetic muscle infarction: Rare complication with a distinct clinical manifestation,Thailand
Low risk of neurodevelopmental impairment among perinatally acquired HIV-infected preschool children who received early antiretroviral treatment in Thailand,Thailand
Effects of preoperative endoanal ultrasound on functional outcome after anal fistula surgery,Thailand
Identification and lipolytic activity of Bacillus and Staphylococcus strains from shrimp paste (Ka-pi),Thailand
Measurements of the pp ? WZ inclusive and differential production cross sections and constraints on charged anomalous triple gauge couplings at √s = 13 TeV,Armenia
Combined effects of celecoxib and cepharanthine on human colorectal cancer cells in vitro,Thailand
Words Diffusion an Analysis of across Facebook Pages in Thailand,Thailand
Women's preferences and factors influencing their obstetric care service utilization in rural Sindh: A cross sectional study,Pakistan
Similar Cluster recommendation of Product Purchases by Pages liked Analysis,Thailand
Exclusiveness Centrality: A Novel Centrality Measure to Find Behavioral Influencers on Twitter,Thailand
Prediction of Post likes Using Clustering and Regression Technique,Thailand
Search for nonresonant Higgs boson pair production in the b b ¯ b b ¯ final state at √s = 13 TeV,Armenia
Unification of inflation and dark matter in the Higgs–Starobinsky model,Thailand
Post-yield Fracture Mechanics as a Measure of the Degradation of Artificially Aged Biodegradable Mulch Films,Germany
Combination of endoscopic retrograde cholangiopancreatography and endoscopic ultrasonography-guided biliary drainage in malignant hilar biliary obstruction,Thailand
Isolated intermittent neurogenic priapism: An unusual presentation in degenerative lumbar spinal stenosis,Thailand
Greybody factor for black string in dRGT massive gravity,Thailand
"Bacillus salacetis sp. Nov., a slightly halophilic bacterium from thai shrimp paste (ka-pi)",Thailand
Electrochemical investigation of amino acids Parkia seeds using the composite electrode based on copper/carbon nanotube/nanodiamond,Thailand
Association between periodontitis and spontaneous abortion: A case-control study,Thailand
Measurement of the top quark mass in the all-jets final state at √s=13TeV and combination with the lepton+jets channel,Armenia
Search for resonant production of second-generation sleptons with same-sign dimuon events in proton–proton collisions at √s=13TeV,Armenia
Search for excited leptons in ℓℓγ final states in proton-proton collisions at √s=13 TeV,Armenia
Search for resonant t t ¯ production in proton-proton collisions at √s=13 TeV,Armenia
Whole-Genome Sequencing for Drug Resistance Profile Prediction in Mycobacterium tuberculosis,Switzerland
Bacterial Cytological Profiling as a Tool To Study Mechanisms of Action of Antibiotics That Are Active against Acinetobacter baumannii,Thailand
Human Papillomavirus in Thai Women and Men with Anogenital Warts,Thailand
Locomotor Kinematics of Two Semi-Wild Macaque Species (Macaca assamensis and Macaca arctoides) in Thailand,Japan
How and Whom to Monitor for Seizures in an ICU: A Systematic Review and Meta-Analysis,Thailand
Thalassemia trait and G6PD deficiency in Thai blood donors,Thailand
"Biotransformation of lauric acid into 1,12-dodecanedioic acid using CYP52A17 expressed in Saccharomyces cerevisiae and its application in refining coconut factory wastewater",Thailand
Path to Centralization and Development: Evidence from Siam,United Arab Emirates
Dealing with the effects of ocean acidification on coral reefs in the Indian Ocean and Asia,Canada
Ti0.8O2 nanosheets inhibit lung cancer stem cells by inducing production of superoxide anion,Thailand
The effect of dietary ions difference on drinking and eating patterns in dairy goats under high ambient temperature,Thailand
Oil supplementation improved growth and diet digestibility in goats and sheep fed fattening diet,Malaysia
Epidemiology of atrial fibrillation in patients with cirrhosis and clinical significance: A meta-analysis,Thailand
Interobserver and intraobserver variation in the morphological evaluation of noninvasive follicular thyroid neoplasm with papillary-like nuclear features in Asian practice,China
Predicting the Biomethanation Potential of Some Lignocellulosic Feedstocks using Linear Regression Models: The Effect of Pretreatment,Thailand
"The impact of a quality improvement project to standardize pain, agitation, and withdrawal assessments on the use of morphine and midazolam in the Pediatric Intensive Care Unit",Canada
Iterative LMI Approach to Robust State-feedback Control of Polynomial Systems with Bounded Actuators,Thailand
Influence of carbon nanotube and ionic liquid on properties of natural rubber nanocomposites,Thailand
Computational fluid dynamics simulation of full breathing cycle for aerosol deposition in trachea: Effect of breathing frequency,Thailand
Association between Sleep Disturbances and Daytime Somnolence in Parkinson's Disease,Thailand
Administration of carbetocin after the first piglet was born reduced farrowing duration but compromised colostrum intake in newborn piglets,Thailand
Effect of EDTA and NTA on cadmium distribution and translocation in Pennisetum purpureum Schum cv. Mott,Thailand
Gabapentin and pregabalin to treat aggressivity in dementia: a systematic review and illustrative case report,Canada
Identification and evaluation of novel anchoring proteins for cell surface display on Saccharomyces cerevisiae,Thailand
Modifying interlayer space of montmorillonite with octakis(3-(1-methylimidazolium)propyl) octasilsesquioxane chloride,Thailand
Oxidative stress and LINE-1 reactivation in bladder cancer are epigenetically linked through active chromatin formation,Thailand
WNT1-associated osteogenesis imperfecta with atrophic frontal lobes and arachnoid cysts,Thailand
Influence of phosphoric acid modification on catalytic properties of Al2O3 catalysts for dehydration of ethanol to diethyl ether,Thailand
Mechanical stress induced S100A7 expression in human dental pulp cells to augment osteoclast differentiation,Thailand
Effects of Crack Density on Wettability and Mechanical Properties of Hard Chrome Coatings,Thailand
IL-10 is associated with increased mu-opioid receptor levels in major depressive disorder,Iraq
Furosemide Stress Test as a Predicting Biomarker for Delayed Graft Function in Kidney Transplantation,Thailand
A sustainable solution for removal of glutaraldehyde in saline water with visible light photocatalysis,United States
Modulation of fructooligosaccharide chain length and insight into the product binding motif of Lactobacillus reuteri 121 inulosucrase,Thailand
Effect of color attributes on the buying decision model for Durio zibethinus L.,Thailand
Antimicrobial activity of PIT-fabricated cinnamon oil nanoemulsions: Effect of surfactant concentration on morphology of foodborne pathogens,Thailand
Efficacy and safety of anticoagulation for atrial fibrillation in patients with cirrhosis: A systematic review and meta-analysis,Thailand
"Factors affecting the willingness to join community-based health insurance (CBHI) scheme: A case study survey from Savannakhet Province, Lao P.D.R.",Thailand
Chemical state and coordination structure of La cations doped in KTaO3 photocatalysts,Viet Nam
Morphology and structure controlled fabrication of Cu2ZnSnS4 thin films by convective assembly deposition,Thailand
Metalloporphyrins-sensitized titania-silica-iron oxide nanocomposites with high photocatalytic and bactericidal activities under visible light irradiation,Thailand
Synthesis of peroxy-functionalized magnetic mesoporous silica for epoxidation of vinyl acetate,Thailand
Treatment options in pediatric super-refractory status epilepticus,Thailand
International survey on growth indices and impacting factors in children with food allergies,United Kingdom
Cholesterol crystals in periapical lesions of root filled teeth,Thailand
Evaluating the performance of automated UV enzymatic assay for screening of glucose 6-phosphate dehydrogenase deficiency,Thailand
Synthesis and characterization of AMO LDH-derived mixed oxides with various Mg/Al ratios as acid–basic catalysts for esterification of benzoic acid with 2-ethylhexanol,Thailand
Relation of lumbar sympathetic chain to the open corridor of retroperitoneal oblique approach to lumbar spine: an MRI study,Thailand
Evaluation of nocturnal hypokinesia in Parkinson's disease using a novel patient/proxy questionnaire and correlations with objective monitoring,Thailand
A folding affinity paper-based electrochemical impedance device for cardiovascular risk assessment,Thailand
Cyclic tensile force stimulates BMP9 synthesis and in vitro mineralization by human periodontal ligament cells,Thailand
"Evolution of a major extensional boundary fault system during multi-phase rifting in the Songkhla Basin, Gulf of Thailand",Thailand
Catalytic dehydration of ethanol to ethylene and diethyl ether over alumina catalysts containing different phases with boron modification,Thailand
"Do Human Endogenous Retroviruses Contribute to Multiple Sclerosis, and if So, How?",Australia
Tuning the composition of porous resin-templated TiO 2 macrobeads for optimized photocatalytic performance,United Kingdom
Effects of Qigong practice in office workers with chronic non-specific low back pain: A randomized control trial,Thailand
Ammonia sensing of silver nanoparticles synthesized using tannic acid combined with UV radiation: Effect of UV exposure time,{}
Bifunctional clove oil nanoparticles for anesthesia and anti-bacterial activity in Nile tilapia (Oreochromis niloticus),Thailand
Correlation between size and phase structure of crystalline BaTiO3 particles synthesized by sol-gel method,Thailand
Combination of Searches for Higgs Boson Pair Production in Proton-Proton Collisions at s =13 TeV,Armenia
Crystal structure of dimeric Synechococcus spermidine synthase with bound polyamine substrate and product,Finland
A real-world study of effectiveness of intravitreal bevacizumab and ranibizumab injection for treating retinal diseases in Thailand,Thailand
Design and fabrication of robotic autopsy Saw,Thailand
Correction to: Genomic analysis of Leptospira interrogans serovar Paidjan and Dadas isolates from carrier dogs and comparative genomic analysis to detect genes under positive selection (BMC Genomics (2019) 20 (168) DOI: 10.1186/s12864-019-5562-z),Thailand
Hepatic protein Carbonylation profiles induced by lipid accumulation and oxidative stress for investigating cellular response to non-alcoholic fatty liver disease in vitro,Thailand
Fabrication of Miniature Surface Plasmon Resonance Sensor Chips by Using Confined Sessile Drop Technique,Japan
Study on drowsy driving behavior from driver steering pattern and lane offset using driving simulator,Thailand
Effect of slot and chamfer shape of brake pad on mode coupling,Thailand
Does reduced oxygen delivery cause lactic acidosis in falciparum malaria? An observational study,Thailand
Role of copper- or cerium-promoters on NiMo/Γ-Al2O3 catalysts in hydrodeoxygenation of guaiacol and bio-oil,Thailand
Helium-hydrogen immiscibility at high pressures,China
Biological evaluation and molecular dynamics simulation of chalcone derivatives as epidermal growth factor-tyrosine kinase inhibitors,Thailand
"Democracy, economic growth and government spending in public health in Southeast Asia",Thailand
Family ownership and earnings quality of Thai firms,Thailand
Do letters to shareholders have information content?,Thailand
