Title,cover_date,authkey_word
A ‘Shocking’ Cause of Facial Edema,2018-10-01,"Implantable cardioverter- defibrillator, Internal jugular vein thrombosis, Kidney transplant"
"Green synthesis of titanium dioxide/acrylamide-based hydrogel composite, self degradation and environmental applications",2018-10-01,"Acrylamide/acrylic acid, Dye adsorption, Photocatalytic synthesis, Self-degradation, Titanium dioxide"
Catalytic hydrogenation of soybean oil-derived fatty acid methyl esters over Pd supported on Zr-SBA-15 with various Zr loading levels for enhanced oxidative stability,2018-10-01,"Biodiesel, Oxidative stability, Partial hydrogenation, Pd catalyst, XPS, Zr-SBA-15"
Universal models of colour emotion and colour harmony,2018-10-01,"colour emotion, colour harmony, cross-cultural study, universal model"
Effect of Surface Tungstate W5+ Species on the Metathesis Activity of W-Doped Spherical Silica Catalysts,2018-10-01,"Metathesis, Spherical silica, Tungstate W5+ species, Tungsten, Tungsten-doped silica"
High-resolution melting analysis: A novel approach for clade differentiation in Pythium insidiosum and pythiosis,2018-10-01,"clade differentiation, high-resolution melting, pythiosis, Pythium insidiosum"
An investigation of saturated vapor pressure regarding low-volatility organophosphorus extractants Di-(2-ethylhexyl) phosphoric acid and tributyl phosphate: Correlation and thermodynamics study,2018-10-01,"Acentric factor, Enthalpy of vaporization, Entropy of vaporization, Saturated liquid heat capacity, Saturated vapor pressure"
"Immunohistochemical study of Ki-67 protein, androgen receptor, and estrogen receptor beta in testicular tissues of male pigs immunocastrated with different times of GnRH vaccination",2018-10-01,"androgen receptor, estrogen receptor beta, GnRH vaccine, Immunocastration, Ki-67"
Staphylococcal cassette chromosome mec (SCCmec) and characterization of the attachment site (attB) of methicillin resistant Staphylococcus aureus (MRSA) and methicillin susceptible Staphylococcus aureus (MSSA) isolates,2018-10-01,"attB, MRSA, MSSA, ORFX, SCCmec"
Differentially expressed genes in hemocytes of Litopenaeus vannamei challenged with Vibrio parahaemolyticus AHPND (VPAHPND) and VPAHPND toxin,2018-10-01,"Early mortality syndrome, Hemocyte, Immune system, Shrimp, Transcriptome"
Engineering innervated secretory epithelial organoids by magnetic three-dimensional bioprinting for stimulating epithelial growth in salivary glands,2018-10-01,"Bioprinting, Magnetic nanoparticles, Organoids, Radiotherapy, Salivary gland, Xerostomia"
Optimisation of electroporation and lipofection protocols to derive the black tiger shrimp cell line (Penaeus monodon),2018-10-01,"Black tiger shrimp, Cell culture, Electroporation, Lipofection"
Enhanced CO2 capturing over ultra-microporous carbon with nitrogen-active species prepared using one-step carbonization of polybenzoxazine for a sustainable environment,2018-10-01,"Activated carbon, CO2 adsorption, Nitrogen functionality, Polybenzoxazine, Porous carbon"
Stand age estimation of rubber (Hevea brasiliensis) plantations using an integrated pixel- and object-based tree growth model and annual Landsat time series,2018-10-01,"Geographic object-based image analysis, Landsat time series, Rubber plantation, Stand age estimation, Tree growth model"
Hydrogel wound dressings loaded with PLGA/ciprofloxacin hydrochloride nanoparticles for use on pressure ulcers,2018-10-01,"Ciprofloxacin hydrochloride, Hydrogel, PLGA nanoparticles, PVA"
Extended release versus immediate release tacrolimus in kidney transplant recipients: a systematic review and meta-analysis,2018-10-01,"eGFR, Extended release, Kidney transplantation, Meta-analysis, Renal function, Tacrolimus"
Different patterns of alcohol consumption and the incidence and persistence of depressive and anxiety symptoms among older adults in Ireland: A prospective community-based study,2018-10-01,"Alcohol use disorder, Anxiety, Depression, Older adults, Prospective study, Psychiatry"
Enhanced Stability and Propene Yield in Propane Dehydrogenation on PtIn/Mg(Al)O Catalysts with Various In Loadings,2018-10-01,"Hydrotalcite, Indium, Propane dehydrogenation, PtIn bimetallic catalyst, XPS"
"The full-length genome characterization, genetic diversity and evolutionary analyses of Senecavirus A isolated in Thailand in 2016",2018-10-01,"Full-length genome, Pigs, Senecavirus A, Thailand"
"Penicillium Imranianum, a new species from the man-made solar saltern of Phetchaburi province, Thailand",2018-10-01,"Extremophiles, Halophilic Fungi, Hypersaline habitats, Penicillium imranianum"
Kinetics model of microbial degradation by UV radiation and shelf life of coconut water,2018-10-01,"Coconut water, Inactivation kinetics, Shelf life, Ultraviolet radiation"
Comparative Study of Lewis Acid Transformation on Non-reducible and Reducible Oxides Under Hydrogen Atmosphere by In Situ DRIFTS of Adsorbed NH3,2018-10-01,"Ammonia migration, Hydrogen spillover, Lewis acid transformation, Non-reducible oxides, Reducible oxides"
Microfluidic approach for in situ synthesis of nanoporous silver microstructures as on-chip SERS substrates,2018-10-01,"Microfluidics, Nanoparticles, Nanoporous silver microstructures, SERS, Thiocyanate"
"Generalized Anxiety Disorder (GAD) and Comorbid Major Depression with GAD Are Characterized by Enhanced Nitro-oxidative Stress, Increased Lipid Peroxidation, and Lowered Lipid-Associated Antioxidant Defenses",2018-10-01,"Bipolar disorder, Generalized anxiety disorder, Immune, Inflammation, Major depressive disorder, Oxidative and nitrosative stress"
"Skin picking disorder: Prevalence, correlates, and associations with quality of life in a large sample",2018-10-01,"Epidemiology, obsessive-compulsive related disorders, psychiatry, quality of life, skin picking disorder"
Efficacy of a type 2 PRRSV modified live vaccine (PrimePac™ PRRS) against a Thai HP-PRRSV challenge,2018-10-01,"HP-PRRSV, Modified live vaccine, Pigs, PrimePac™"
Simultaneous transesterification and esterification of acidic oil feedstocks catalyzed by heterogeneous tungsten loaded bovine bone under mild conditions,2018-10-01,"Acidic oil feedstock, Bi-functional catalyst, Esterification, Fatty acid methyl ester (FAME), Transesterification"
Acid volatile sulphide estimation using spatial sediment covariates in the Eastern Upper Gulf of Thailand: Multiple geostatistical approaches,2018-10-01,"Acid volatile sulphide, Geostatistical analysis, Gulf of Thailand, Sediment, Spatial estimation"
A speedup scheme for MRF stereo using local label hierarchy,2018-10-01,"Energy minimization, Markov random fields, QPBO, Stereo vision"
Nitrous oxide decomposition over La0.3Sr0.7Co0.7Fe0.3O3−Δ catalyst,2018-10-01,"Eley–Rideal, LSCF, Nanoparticles, Nitrous oxide decomposition, Sonochemical synthesis"
Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration,2018-10-01,"Dynamic adsorption, Endocrine disrupting chemicals, Microfiltration membrane, Organic membrane fouling, Thomas’ model"
Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process,2018-10-01,"Electrospinning, Electrospraying, Nanocomposites, Photocatalysis, TiO2"
Characterization and enumeration of complementary dual abelian codes,2018-10-01,"Abelian codes, Complementary dual codes, Group algebras, Local group algebras"
Protein adsorption and cell behaviors on polycaprolactone film: The effect of surface topography,2018-10-01,"bovine serum albumin, MC3T3-E1, polycaprolactone, protein adsorption, surface topology"
Alternative models and numerical simulations of rarefied gas flow in vacuum systems,2018-10-01,"Leak, Rarefied gas, Slip-flow, Vacuum"
Hydrothermal carbonization of unwanted biomass materials: Effect of process temperature and retention time on hydrochar and liquid fraction,2018-10-01,"Energy, Intermediate chemical, Lignocellulosic material, Process variables, Solid fuel"
The Effect of the Addition of Acetic Acid to Aqueous Ionic Liquid Mixture Using Microwave-assisted Pretreatment in the Saccharification of Napier Grass,2018-10-01,"Ionic liquid, Lignocellulosic biomass, Napier grass, Pretreatment, RSM"
A multi-objective car sequencing problem on two-sided assembly lines,2018-10-01,"Car sequencing problem, Pareto optimum, Two-sided assembly line"
Study of microstructure and mechanical properties of commercially pure Sn and Sn-4%Bi alloys fabricated by permanent mold gravity casting and forging,2018-09-30,"Bismuth, Forging, Lapping plate, Permanent mold casting, Recrystallization, Tin"
Dependence of catalyst surface in photocatalytic degradation of phenyl urea herbicides,2018-09-30,"Degradation, Pathway, Photocatalysis, Surface dependence"
Tire-suspension-steering hardware-in-the-loop simulation,2018-09-30,"Skidpad test, Step steering response, Tire suspension steering hardware in the loop simulations, Vehicle dynamics"
Physician professionalism: definition from a generation perspective,2018-09-28,"emergency physician, generation, perception, professionalism, quantitative cultural consensus"
CD4/CD8 ratio normalization rates and low ratio as prognostic marker for non-AIDS defining events among long-term virologically suppressed people living with HIV NCT00411983 NCT,2018-09-27,"Asia, CD4/CD8 ratio, Immune restoration, Long-term virological suppression, Non-AIDS events"
Development of IT Helpdesk with Microservices,2018-09-26,"IT helpdesk, microservices, process improvement, scalability"
Enterprise WiFi Hotspot Authentication with Hybrid Encryption on NFC- Enabled Smartphones,2018-09-26,"hybrid encryption, multi-factor authentication, near field communication, network security, smartphone"
White spot syndrome virus-induced shrimp miR-315 attenuates prophenoloxidase activation via PPAE3 gene suppression,2018-09-25,"Invertebrates, MicroRNA, Penaeus monodon, Prophenoloxidase, Viral infection"
CAMSAP3 maintains neuronal polarity through regulation of microtubule stability,2018-09-25,"Axon, CAMSAP, Microtubule, Neuronal polarity, αTAT1"
Synergistic effect of oxygen vacancies and highly dispersed Pd nanoparticles over Pd-loaded TiO2 prepared by a single-step sol–gel process for deoxygenation of triglycerides,2018-09-25,"Deoxygenation, Oxygen vacancies, Pd/TiO2, Renewable diesel, SMSI"
Contrasting timing of virological relapse after discontinuation of tenofovir or entecavir in Hepatitis B e antigen-negative patients,2018-09-22,"entecavir, HBeAg negative hepatitis B virus infection, nucleos(t)ide discontinuation, tenofovir, Virological relapse"
Refining natural rubber matrix for electrically stimulated transdermal drug delivery,2018-09-22,"Drug delivery, electrical potential, ionic drug, natural rubber, plasticizer"
"Phase transition, structure and color-transition behaviors of monocarboxylic diacetylene and polydiacetylene assemblies: The opposite effects of alkyl chain length",2018-09-20,"Alkyl length, Color-transition, Hydrogen bonding, Molecular packing, Polydiacetylene, Self-assembling"
Dystroglycan 1: A new candidate gene for patellar luxation in Chihuahua dogs,2018-09-17,"DNA marker, Dystroglycan 1 gene, Inter simple sequence repeat, Patellar luxation, Single-nucleotide polymorphism"
Modulation of bovine herpesvirus 1 infection by virally encoded microRNAs,2018-09-15,"Bovine herpesvirus 1 (BoHV-1), microRNA, Transfection, Virus replication"
Theoretical study on electronic properties of curved graphene quantum dots,2018-09-15,"Curved graphene, Graphene quantum dots, HOMO-LUMO gap, Ripple graphene"
"Mantle and deep crustal xenoliths in basalts from the Bo Rai ruby deposit, eastern Thailand: Original source of basaltic ruby",2018-09-15,"Basalt, Corundum, Pressure-temperature equilibration, Thailand, Thermobarometry, Xenolith"
Discussion of “Effects of misalignment on the undrained HV capacity of suction anchors in clay” by A. Saviano and F. Pisanò,2018-09-15,"Failure mechanism, Finite element analysis, Mesh refinement, Misalignment, Suction anchor, Undrained capacity"
"DFT investigation on adsorption of di–, tri– and tetra–atomic gases on Sc–doped ZnO sodalite like cage for gas sensing purpose",2018-09-15,"DFT, NBO charge, Sc–and non–doped ZnO sodalite like cage, Small gases adsorption"
Thermal-induced folding and unfolding of a transmembrane protein (CorA),2018-09-15,"Coarse-grained model, Monte Carlo simulation, Protein folding, Thermal response, Transmembrane protein CorA"
Interrogation of ethnomedicinal plants for synthetic lethality effects in combination with deficiency in the DNA repair endonuclease RAD1 using a yeast cell-based assay,2018-09-15,"Chemical genetics, Colorectal cancer, Ethnomedicinal plants, Synthetic lethality, Yeast"
Water balance of pine forests: Synthesis of new and published results,2018-09-15,"Canopy transpiration, Evapotranspiration, Growing season, Pinus, Precipitation, Water balance"
Delta-like ligand 4 in hepatocellular carcinoma intrinsically promotes tumour growth and suppresses hepatitis B virus replication,2018-09-14,"Delta-like ligand 4, Hepatocellular carcinoma, HepG2.2.15, Notch signalling"
Thermodynamic study on the integrated supercritical water gasification with reforming process for hydrogen production: Effects of operating parameters,2018-09-13,"Hydrogen, Reforming, Sewage sludge, Supercritical water gasification, Thermodynamic"
Hydrogen and power generation from supercritical water reforming of glycerol and pressurized SOFC integrated system: Use of different CO2 adsorption process,2018-09-13,"CO2 removal process, Glycerol, Pressurized, Reforming, Solid oxide fuel cell, Supercritical water"
Cefepime dosing regimens in critically ill patients receiving continuous renal replacement therapy: A Monte Carlo simulation study,2018-09-12,"Cefepime, Continuous renal replacement therapy, Critically ill patients, Dosing, Pharmacodynamics, Pharmacokinetics"
A Matrix Decomposition Method for Odd-Type Gaussian Normal Basis Multiplication,2018-09-11,"binary extension field, bit-parallel multiplier, Gaussian normal basis"
Quantum Rough Counting and Its Application to Grover's Search Algorithm,2018-09-11,"component, Deutsch-Jozsa's algorithm, Grover's algorithm, quantum algorithm, quantum counting, quantum searching"
Alternative Redundant Residue Number System Construction with Redundant Residue Representations,2018-09-11,"error detection and correction code, redundant residue number system (RRNS), residue number system (RNS)"
Knowledge Sharing in Cooperative Compact Genetic Algorithm,2018-09-11,"compact genetic algorithms, parallel genetic algorithm, parallelization of the evolutionary algorithm"
Thermal Stress Evaluation of Tunneling Magnetoresistive Structures in Data Storage Devices,2018-09-11,"information storage, Magneto-electronics, recording head, tunneling magnetoresistive"
Assessment of bacterial accumulation and environmental factors in sentinel oysters and estuarine water quality from the Phang Nga Estuary Area in Thailand,2018-09-10,"Escherichia coli, Estuarine water, Fecal coliforms, Oyster, Salmonella, Shigella, Vibrio parahaemolyticus"
Rational use of paracetamol among out-patients in a Bhutanese district hospital bordering India: A cross-sectional study,2018-09-10,"Acetaminophen, Health knowledge, attitudes, practice, Paracetamol, Self medication"
"Major typhoon phases in the upper Gulf of Thailand over the last 1.5 millennia, determined from coastal deposits on rock islands",2018-09-10,"Boulders, Rock coasts, Thailand, Typhoons"
Thermoresponsive Bacteriophage Nanocarrier as a Gene Delivery Vector Targeted to the Gastrointestinal Tract,2018-09-07,"bacteriophage, DNA, gastrointestinal tract, gene, nanocarrier, thermoresponsive"
A Comparative Study on Various Deep Learning Techniques for Thai NLP Lexical and Syntactic Tasks on Noisy Data,2018-09-06,"Deep learning, Named-Entity Recognition, Natural Language Processing, Out-Of-Vocab(OOV), Part-of-Speech tagging, Tokenization"
Online Emerging Topic Detection on Twitter Using Random Forest with Stock Indicator Features,2018-09-06,"Classification, Online emerging topics detection, Random forest, Stock indicator"
Semantic Segmentation on Medium-Resolution Satellite Images Using Deep Convolutional Networks with Remote Sensing Derived Indices,2018-09-06,"Deep convolutional neural network, Landsat-8, Medium-resolution satellite image, Remote sensing, Semantic segmentation"
Enhance Accuracy of Hierarchical Text Categorization Based on Deep Learning Network Using Embedding Strategies,2018-09-06,"Deep Learning, Hierarchical Multi-Label Classification, Text Categorization"
Algorithmic Music Composition Comparison,2018-09-06,"Algorithmic music composition, Computer generated music, Jazz music composition, Long Short-Term Memory, Machine learning, Recurrent neural networks, Rock music composition, Rule-based algorithm"
Log-End Cut-Area Detection in Images Taken from Rear End of Eucalyptus Timber Trucks,2018-09-06,"Eucalyptus log, Image processing, Image segmentation, Log counting, Log detection, Machine learning, Machine vision"
Exploiting Building Blocks in Hard Problems with Modified Compact Genetic Algorithm,2018-09-06,"Combinatorial optimization, Evolutionary programming, Genetic algorithm, Genetic programming"
Development of Low-Cost in-the-Ear EEG Prototype,2018-09-06,"EEG, In the ear EEG, Low-cost EEG device, Wearable EEG"
Stubs and Drivers Generator for Object-Oriented Program Testing Using Sequence and Class Diagrams,2018-09-06,"Driver, Object-Oriented, Sequence Diagram, Software Testing, Stub"
16S metagenomic analysis reveals adaptability of a mixed-PAH-degrading consortium isolated from crude oil-contaminated seawater to changing environmental conditions,2018-09-05,"Bacterial consortium, Biodegradation, Next generation sequencing (NGS), Oil spill, Polycyclic aromatic hydrocarbons"
"The effect of vitamin D2 supplementation on muscle strength in early postmenopausal women: a randomized, double-blind, placebo-controlled trial",2018-09-03,"25-hydroxyvitamin D level, early postmenopausal women, ergocalciferol, muscle cross-sectional area, muscle mass, muscle strength, Vitamin D2"
"Changes in hepatitis A virus (HAV) seroprevalence in medical students in Bangkok, Thailand, from 1981 to 2016",2018-09-03,"Epidemiology, Hepatitis A, Medical student, Vaccination record, Vaccine"
Evaluation of static capacity of piles from rapid load testing,2018-09-03,"Rate effect factor, Stress wave theory, Time delay, Unloading point method, Velocity"
Health prospects of older persons in Thailand: the role of education,2018-09-02,"education, Health, population ageing, projections, Thailand"
5-Methylcytosine containing CG decamer as Z-DNA embedded sequence for a potential Z-DNA binding protein probe,2018-09-02,"5-methylcytosine, circular dichroism, NMR, Z-DNA, Z-DNA binding protein"
Optical Coherence Tomography Angiography in Glaucoma Care,2018-09-02,"Glaucoma, glaucoma imaging, ocular perfusion, optical coherence tomography, optical coherence tomography angiography"
Comparison of different kraft lignin-based vanillin production processes,2018-09-02,"Biorefinery, Kraft lignin, Process design, Process intensification, Vanillin production"
Prediction of SAR and temperature distribution in the human ear and mouth exposed to handheld transmitters,2018-09-02,"electromagnetic exposure, handheld transmitters, Radio frequency radiation, specific absorption rate"
Medical surveillance for laboratory worker involved in the use of common marmoset (Callithrix jacchus),2018-09-01,"Biological hazard, Common marmoset, One Health, Periodic examination, Pre-placement examination"
Emerging infectious disease from bats,2018-09-01,"Bats, Emerging infectious diseases, Viral zoonotic disease"
"Effect of fertilizer type on cyanide, manganese, and arsenic phytoremediation in tailings from gold mining",2018-09-01,"Cyanide, Fertilizer, Gold mining, Phytoremediation, Tailing"
Analysis and probabilistic risk assessment of bioaccessible arsenic in polished and husked jasmine rice sold in Bangkok,2018-09-01,"Bioavailable, Daily exposure, Human digestive system, Market-based study, Probabilistic risk"
Dependency types validation of precedence diagram method using ontology,2018-09-01,"Dependency type validation, Ontology, OWL, Precedence diagram method (PDM), SWRL"
Emission intensity and abatement cost of fossil fuel power plants in Thailand,2018-09-01,"Abatement cost, Emission intensity, Fossil fuel power plant, Primary air pollutant"
"Health status in wild and captive short mackerel, Rastrelliger brachysoma from Thailand: Histopathology",2018-09-01,"Fish health, Gulf of Thailand, Histopathology, Short mackerel"
Predicting the duration of antimalarial treatment with heme degradation inhibitors of blood schizonticides using mathematical models,2018-09-01,"Death rate, Malaria, Probability"
Current status of GI endoscopy in Thailand and Thai Association of Gastrointestinal Endoscopy (TAGE),2018-09-01,"Endoscopist, Thai Association of Gastrointestinal Endoscopy, Thailand Siriraj"
Impact of testicular shielding in liposarcoma to scrotum by using radio-photoluminescence glass dosimeter (Rplgd): A case report,2018-09-01,"Radio-photoluminescent glass dosimeter (RPLGD), Scrotal dose, Testicular shielding"
Thermal behaviour of calcite-structure carbonates: A powder x-ray diffraction study between 83 and 618 k,2018-09-01,"Calcite-structure carbonates, Crystal structure, Low-and high-temperature X-ray diffraction, Thermal expansion"
A smaller cover of the moser’s worm problem,2018-09-01,"Covering unit arcs, Worm problem"
Characterization of 30 selected Jasminum accessions in Thailand based on microscopic and RAPD fingerprinting,2018-09-01,"Jasminum, Leaf measurement, Microscopic characteristics, Rapd fingerprint"
Hollow-fiber microextraction combined with hydrophilic interaction liquid chromatography mass spectrometry for analytical determination of high polarity herbicides in water,2018-09-01,"Carrier-mediated transport, High performance liquid chromatography-mass spectrometry, High polarity herbicide, Hollow-fiber microextraction, Hydrophilic interaction liquid chromatography, Quaternary nitrogen herbicide"
The expression of kisspeptin and its receptor in the domestic cat ovary and uterus in different stages of the ovarian cycle,2018-09-01,"Felids, Kiss1, Kiss1R"
Syntheses and UV spectroscopic study of mono-and dialkyloxy-4-methylcoumarins,2018-09-01,"Dialkyloxycoumarin, Dimerization, Monoalkyloxycoumarin, Substitution effect"
Effect of plant harvesting on greenhouse gas emission from vertical subsurface flow constructed wetlands treating low-strength sewage,2018-09-01,"Constructed wetlands, Cyperus alternifolius, Domestic sewage, Greenhouse gas emission, Plant harvesting"
Comparison of GTS and RAPD assays to characterize Thai Mycoplasma gallisepticum strains,2018-09-01,"Gene-targeted sequencing (GTS) assay, Mgc2 gene, Mycoplasma gallisepticum, Random amplified polymorphic DNA (RAPD) assay, Thailand"
Reflective sketchbook journals for art education students in thailand,2018-09-01,"Art education, Philosophy of art education, Reflective sketchbook journal, Reflective writing, Self-learning, Sketchbook journal"
"Effects of coenzyme Q10 supplementation on cardiac troponin i level, heart rate variability, and echocardiographic profiles in canine with myxomatous degenerative mitral valve disease: A pilot study",2018-09-01,"Cardiac troponin I, CoQ10, Dog, Heart rate variability, Myxomatous degenerative mitral valve disease"
"Immunohistochemical staining of peroxisome proliferator-activated receptor alpha and gamma in normal, benign, and malignant canine mammary tissues",2018-09-01,"Canine, Mammary glands, PPARα, PPARγ, Tumors"
Novel methods to diagnose pulmonary hypertension in dogs assessed by thoracic radiography,2018-09-01,"Diagnosis, Dogs, Heart, Pulmonary hypertension, Radiography"
Prevalence and risk factors for canine cognitive dysfunction syndrome in Thailand,2018-09-01,"Canine cognitive dysfunction syndrome, Prevalence, Risk factors, Thailand"
Decreasing duration of androgenic hormone feeding supplement for production of male monosex in tilapia (Oreochromis spp.) fry,2018-09-01,"-Methyldihydrotestosterone, 17 α, Gonadal development, Male-monosex, MDHT, Tilapia fry"
The effects of submaximal exercise training on cardiovascular functions and physical capacity in dogs with myxomatous mitral valve disease,2018-09-01,"Cardiovascular function, Dog, Exercise training, Myxomatous mitral valve disease, Physical capacity"
Evaluation of a commercial ELISA test kit on classical swine fever antibody detection using oral fluid samples,2018-09-01,"Classical swine fever, Enzyme-linked immunosorbent assay, Neutralizing peroxidase-linked assay, Oral fluid, Swine"
E-cadherin localization in oviduct and uterine horn of swamp buffalo during estrous cycle,2018-09-01,"E-cadherin, Estrous cycle, Oviduct, Sperm reservoir, Swamp buffalo, Uterus"
Therapeutic use of sulfadimethoxine-ormetoprim for control of Streptococcus agalactiae infection in Nile tilapia (Oreochromis niloticus) fry,2018-09-01,"Nile tilapia fry, Streptococcal infection, Sulfadimethoxine-ormetoprim"
Long-term effects of repeated oral dose of ivabradine on heart rate variability in dogs with asymptomatic degenerative mitral valve disease,2018-09-01,"Dog, Heart rate variability, Ivabradine, Mitral valve degeneration"
"Comparison of dried blood spot, buccal swab, cloacal swab and feces as DNA sources to identify avian sexes by PCR",2018-09-01,"Avian, Buccal Swab, Cloacal Swab, Feces, Sexing"
Effectiveness of Tuberculosis Screening Technology in the Initiation of Correct Diagnosis of Pulmonary Tuberculosis at a Tertiary Care Hospital in Thailand: Comparative Analysis of Xpert MTB/RIF Versus Sputum AFB Smear,2018-09-01,"pulmonary tuberculosis, sputum AFB smear, tertiary care hospital, Thailand, time to get correct diagnosis, Xpert MTB/RIF"
A novel classification of anterior alveolar arch forms and alveolar bone thickness: A conebeam computed tomography study,2018-09-01,"Alveolar Process, Cone-Beam Computed Tomography"
"A novel white spot syndrome virus protein WSSV164 controls prophenoloxidases, PmproPOs in shrimp melanization cascade",2018-09-01,"Melanization, Penaeus monodon, Prophenoloxidase, Shrimp immunity, White spot syndrome virus"
Exhaust emissions of a diesel engine using ethanol-in-palm oil/diesel microemulsion-based biofuels,2018-09-01,"Cosurfactant, Engine test, Exhaust emissions, Microemulsion biofuel, Palm oil"
Search for Zγ resonances using leptonic and hadronic final states in proton-proton collisions at √s=13 TeV,2018-09-01,"Beyond Standard Model, Hadron-Hadron scattering (experiments), Particle and resonance production"
Sequence-based searching of custom proteome and transcriptome databases,2018-09-01,"BLAST, database, IMCD, kidney"
"Pseudonocardia mangrovi sp. Nov., isolated from soil",2018-09-01,"Actinomycete, Pseudonocardia, Pseudonocardiaceae, Taxonomy"
"Actinomadura rhizosphaerae sp. Nov., isolated from rhizosphere soil of the plant Azadirachta Indica",2018-09-01,"Actinomadura rhizosphaerae, Actinomycetes, Polyphasic taxonomy, Rhizosphere soil"
Targeted-volume noninvasive ventilation reduces extubation failure in postextubated medical Intensive Care Unit patients: A randomized controlled trial,2018-09-01,"Acute respiratory failure, postextubation, reintubation, targeted-volume non-invasive ventilation"
Search for a heavy resonance decaying into a Z boson and a Z or W boson in 2ℓ2q final states at √s=13 TeV,2018-09-01,"Beyond Standard Model, Hadron-Hadron scattering (experiments), Particle and resonance production"
Search for top squarks decaying via four-body or chargino-mediated modes in single-lepton final states in proton-proton collisions at √s=13 TeV,2018-09-01,"Hadron-Hadron scattering (experiments), Supersymmetry"
Search for dark matter produced in association with a Higgs boson decaying to γγ or τ + τ − at √s=13 TeV,2018-09-01,"Dark matter, Hadron-Hadron scattering (experiments)"
Antimicrobial resistance in commensal Escherichia coli isolated from pigs and pork derived from farms either routinely using or not using in-feed antimicrobials,2018-09-01,"antimicrobial resistance, Escherichia coli, extended-spectrum beta-lactamese-producing Escherichia coli, longitudinal study, pig production, pork"
"Carbapenemase-producing carbapenem-resistant enterobacteriaceae from Bangkok, Thailand, and their detection by the Carba NP and modified carbapenem inactivation method tests",2018-09-01,"Carba NP test, CRE, mCIM, OXA-181, OXA-232"
Search for additional neutral MSSM Higgs bosons in the τ τ final state in proton-proton collisions at √s=13 TeV,2018-09-01,"Beyond Standard Model, Hadron-Hadron scattering (experiments), Higgs physics, Tau Physics"
"The Development of Late-Stage Continental Breakup: Seismic Reflection and Borehole Evidence from the Danakil Depression, Ethiopia",2018-09-01,"borehole, Danakil, Ethiopia, evaporite, rifting, seismology"
A genome scan of diversifying selection in Ophiocordyceps zombie-ant fungi suggests a role for enterotoxins in co-evolution and host specificity,2018-09-01,"adaptation, enterotoxins, host specificity, Ophiocordyceps, positive selection"
"Screening and application of microsatellite markers for genetic diversity analysis of captive eastern sarus crane Grus antigone sharpii Blanford, 1895 in Thailand",2018-09-01,"captive breeding, extinct, heterozygosity, microsatellite DNA, reintroduction"
The first record of dizygotic twins in semi-wild stump-tailed macaques (Macaca arctoides) tested using microsatellite markers and the occurrence of supernumerary nipples,2018-09-01,"multiple nipples, short tandem repeats, Thailand"
Effect of Endoscopic Sinus Surgery on Bronchiectasis Patients With Chronic Rhinosinusitis,2018-09-01,"bronchiectasis, chronic rhinosinusitis, endoscopic sinus surgery, pulmonary function test, SNOT-22"
Achieving higher full-diversity gain of downlink STBC-MIMO SCMA system,2018-09-01,"5G, Multiple input multiple output, Space time block code, Sparse code multiple access"
Effect of surface modifications of SBA-15 with aminosilanes and 12-tungstophosphoric acid on catalytic properties in environmentally friendly esterification of glycerol with oleic acid to produce monoolein,2018-09-01,"12-tungstophosphoric acid, Acid catalyst, Amino-functionalized SBA-15, Esterification, Glycerol"
Preparation and properties of gelatin nanofibers containing liopeptide biosurfactant by electrospinning technique as the prototype of wound covering and healing materials,2018-09-01,"electrospinning, gelatin, lipopeptide biosurfactant, nanofibers, wound healing and covering materials"
Association between HLA-B ∗ 44:03-HLA-C ∗ 07:01 haplotype and cold medicine-related Stevens-Johnson syndrome with severe ocular complications in Thailand,2018-09-01,"cold medicine, human leucocyte antigen, severe ocular complications, Stevens-Johnson syndrome"
Severe allergic contact dermatitis mimicking angioedema caused by propolis used as a traditional remedy,2018-09-01,"allergic contact dermatitis, case report, propolis, pseudoangioedema, traditional remedy"
Native Top-Down Mass Spectrometry and Ion Mobility MS for Characterizing the Cobalt and Manganese Metal Binding of α-Synuclein Protein,2018-09-01,"Electron capture dissociation, Electrospray ionization, Metal binding, Native mass spectrometry, Protein-ligand complex, Top-down mass spectrometry, α-Synuclein"
Diversity and characterization of cultivable oleaginous yeasts isolated from mangrove forests,2018-09-01,"Intracellular lipids, Oily yeast, Oleaginous yeast, Pseudozyma tsukubaensis, Triglyceride"
Re-estimating software effort using prior phase efforts and data mining techniques,2018-09-01,"Data transformation, Feature selection, Learning, Outlier detection, Prior phase effort, Re-estimating software effort"
Inhibitory effects and killing kinetics of lactic acid rice gel against pathogenic bacteria causing bovine mastitis,2018-09-01,"Antiseptic, Lactic acid, Rice, Teat skin"
Synthesis of three-dimensional hierarchical CuO flower-like architecture and its photocatalytic activity for rhodamine b degradation,2018-09-01,"CuO, Photocatalyst, Rhodamine b, Self-assembly"
Proteome-wide identification of epitope-based vaccine candidates against multi-drug resistant Proteus mirabilis,2018-09-01,"Epitope, Fimbriae, Proteus mirabilis, Urinary tract infection, Vaccine"
Comparison of specific IgE detection by immunoblotting anfluorescence enzyme assay with in vivo skin prick test,2018-09-01,"Allergen, Fluorescence enzyme assay, Immunoblotting assay, Skin prick test, Specific IgE assay"
