Title,cover_date,authkey_word
"Experimental and theoretical studies on structural, morphological, electronic, optical and magnetic properties of Zn1-xCuxO thin films (0≤x≤0.125)",2021-11-01,"Copper-doped zinc oxide thin films, Density functional theory, Ferromagnetic phase, LDA+U approach, Sol-gel technique, Spin coating method"
5-Step Self-Assessment Evaluation for Microvascular Patency in Non-Living Specimen,2021-11-01,"Evaluation, Microsurgery, Non-living specimen, Patency, Training"
Enzyme-free impedimetric biosensor-based molecularly imprinted polymer for selective determination of L-hydroxyproline,2021-11-01,"Bone diseases, Electrochemical impedance spectroscopy, L-hydroxyproline, Molecularly imprinted polymer, Non-enzymatic sensor"
"Recent developments on bismuth oxyhalides (BiOX; X = Cl, Br, I) based ternary nanocomposite photocatalysts for environmental applications",2021-11-01,"Bismuth oxyhalides, Organic pollutants, Photocatalysis, Ternary nanocomposite, Wastewater treatment"
"Bioaccessibility and antioxidant activity of phenolic acids, flavonoids, and anthocyanins of encapsulated Thai rice bran extracts during in vitro gastrointestinal digestion",2021-11-01,"Anthocyanins, Bioaccessibility, Phenolic compounds, Rice bran, Simulated gastrointestinal digestion"
Open sandwich fluorescence-linked immunosorbent assay for detection of soy isoflavone glycosides,2021-11-01,"Antibody, Daidzin, Genistin, Open sandwich fluorescence-linked immunosorbent assay, Soy isoflavone glycosides, Soybean"
"BAM15, a Mitochondrial Uncoupling Agent, Attenuates Inflammation in the LPS Injection Mouse Model: An Adjunctive Anti-Inflammation on Macrophages and Hepatocytes",2021-11-01,"BAM15, Inflammation, Macrophage, Metabolism, Mitochondrial uncoupling"
Pyrrolidinyl peptide nucleic acids bearing hydroxy-modified cyclobutane building blocks: Synthesis and binding properties,2021-11-01,"DNA, PNA, properties, RNA, synthesis"
Bioballs carrying a syntrophic Rhodococcus and Mycolicibacterium consortium for simultaneous sorption and biodegradation of fuel oil in contaminated freshwater,2021-11-01,"Biodegradation, Defined consortia, Fuel oil, Immobilization, River sediment"
Cell-Derived Microparticles in Blood Products from Blood Donors Deficient in Glucose-6-Phosphate Dehydrogenase,2021-11-01,"blood donor, flow cytometry, G6PD deficiency, microparticle, packed red blood cells, transfusion"
"Genistein and exercise treatment reduced NASH related HDAC3, IL-13 and MMP-12 expressions in ovariectomized rats fed with high fat high fructose diet",2021-11-01,"Estrogen deficiency, Exercise, Genistein, Nonalcoholic steatohepatitis, Ovariectomized"
CRRT in developing world,2021-11-01,"AKI, barrier, CRRT, developing world, limited resources"
Botulinum toxin for chronic rhinitis: A systematic review and meta-analysis,2021-11-01,"allergic rhinitis, botulinum toxins, botulinum toxins type A, quality of life, rhinitis"
An Implementation Framework for Telemedicine to Address Noncommunicable Diseases in Thailand,2021-11-01,"health care services, health communication, noncommunicable diseases, population health, telemedicine"
Buddhist approach to corporate sustainability,2021-11-01,"Buddhism, corporate sustainability, ethnography, meditation, mindfulness, qualitative study"
Does firm-level political risk influence corporate social responsibility (CSR)? Evidence from earnings conference calls,2021-11-01,"corporate social responsibility, CSR, instrumental variable, political exposure, political risk, risk mitigation"
Antioxidant effects and in vitro cytotoxicity on human cancer cell lines of flavonoid-rich flamboyant (Delonix regia (bojer) raf.) flower extract,2021-11-01,"Anticancer, Antineoplastic agents, Antioxidants, Cell lines, Flamboyant) Delonix regia) Bojer (Raf), Flavonoids"
Corporate social responsibility decisions in apparel supply chains: The role of negative emotions in Bangladesh and Pakistan,2021-11-01,"Bangladesh, corporate social responsibility decisions, fear and anger, global value chains, negative emotions, Pakistan, supplier factory senior managers"
Resumption of interatrial conduction after atrial premature beat in baseline interatrial aberrancy,2021-11-01,"advanced interatrial block, atrial aberrancy, atypical advanced interatrial block, interatrial aberrancy, interatrial block, second-degree interatrial block"
Phylogenomic Analysis of Ultraconserved Elements Resolves the Evolutionary and Biogeographic History of Segmented Trapdoor Spiders,2021-11-01,"biogeography, concatenation, Liphistiidae, molecular dating, summary coalescent, UCEs"
Management and Outcomes of Suspected Infectious and Inflammatory Lung Abnormalities Identified on Lung Cancer Screening CT,2021-11-01,"Cancer screening, Incidental, Infection, Lung cancer, Radiology"
Use of a novel lumen apposing metallic stent for drainage of the bile duct and gallbladder: Long term outcomes of a prospective international trial,2021-11-01,"acute cholecystitis, EUS-guided choledochoduodenostomy, EUS-guided gallbladder drainage, malignant biliary obstruction"
Pathogenesis of Thai duck Tembusu virus in BALB/c mice: Descending infection and neuroinvasive virulence,2021-11-01,"BALB/c mice, duck Tembusu virus, pathogenesis, virus distribution"
THE EFFECT OF INFORMATION TECHNOLOGY AND DYNAMIC CAPABILITIES ON HUMAN RESOURCES COMPETENCIES AND INNOVATIVE PERFORMANCE,2021-10-31,"Dynamic Capabilities, Human Resource Competencies, Information Technology Capabilities, Innovative Performance"
"THE SUBSTANTIAL LESSENING OF COMPETITION TEST FOR MERGERS UNDER THE TRADE COMPETITION ACT B.E. 2560: LESSONS FROM THE UNITED STATES, EUROPEAN UNION, JAPAN, AND SINGAPORE",2021-10-31,"Business combinations, Competition law, Merger control, Substantial lessening of competition"
INFLUENCE OF KNOWLEDGE MANAGEMENT ORIENTATION ON PERFORMANCE WITH INNOVATIVENESS IN SMEs,2021-10-31,"innovativeness, Knowledge management orientation, performance, small and medium-sized companies, SMEs"
BUSINESS SUCCESS FOR SUSTAINABILITY INDICATOR DEVELOPMENT OF ONE TAMBON ONE PRODUCE†,2021-10-31,"Business Success for Sustainability, Indicator Development, One Tambon One Product"
THE INFLUENCE OF CORPORATE IMAGE AND MARKETING MIX ON CONSUMER MOTIVES: AN EMPIRICAL STUDY OF MK RESTAURANTS,2021-10-31,"Corporate Image, Customer Motives, Marketing Mix, Suki Restaurant"
CROSS-CULTURAL COMPETENCE - A CRUCIAL FACTOR THAT AFFECTS CHINESE CORPORATIONS’ BUSINESS PERFORMANCE IN THE EASTERN SPECIAL DEVELOPMENT ZONE OF THAILAND,2021-10-31,"Business performance, Business strategy emphasis, Cross-cultural competence, Eastern Special Economic Zone, Environmental Dimensions"
Analyzing Productivity and Behavior of Plastic Drop-Off Points: A Case Study of Send Plastic Home Project in Plastic Waste Recycling during COVID-19 Outbreak,2021-10-31,"Drop-off points, Extended theory of planned behavior (TPB), Factor analysis of mixed data (FAMD), Plastic waste separation, Productivity index"
Virtual inertia design procedure for energy storage systems to increase frequency response performance in microgrids,2021-10-31,"Energy Storage System, Frequency Response Performance, Microgrid, Virtual Inertia"
Wound-aided semi-solid poly(vinyl alcohol) hydrogels incorporating essential oil-loaded chitosan nanoparticles,2021-10-31,"Chitosan nanoparticles, Clove essential oil, Semi-solid hydrogel, Turmeric essential oil, Wound dressing"
COVID-19 seroprevalence among hospital staff and preprocedural patients in Thai community hospitals: A cross-sectional study,2021-10-29,"COVID-19, hospitals, SARS-CoV-2, seroepidemiologic studies, Thailand"
Do short sellers exacerbate volatility?,2021-10-29,"Abnormal short selling, Jumps, Order imbalance, Realized volatility, Trading volume"
Vaginal microbiota affects urinary tract infection risk in women with systemic lupus erythematosus: A pilot cross-sectional study from Thailand,2021-10-27,"inflammation, lupus erythematosus, systemic, therapeutics"
Presence of Candida tropicalis on Staphylococcus epidermidis Biofilms Facilitated Biofilm Production and Candida Dissemination: An Impact of Fungi on Bacterial Biofilms,2021-10-22,"antibiofilm activity, biofilms, Candida tropicalis, infectious synergism, Staphylococcus epidermidis"
The birth of geometry in exponential random graphs,2021-10-22,"Boltzmann-Gibbs ensemble, Graph diameter, Graph transitivity, Random geometry, Triangulations"
Listeria monocytogenes 10403S Alternative Sigma-54 Factor σL Has a Negative Role on Survival Ability Under Bile Exposure,2021-10-21,"alternative sigma L, bile, Listeria monocytogenes, negative regulator, RNA-seq, stress"
"Premature Senescence and Telomere Shortening Induced by Oxidative Stress From Oxalate, Calcium Oxalate Monohydrate, and Urine From Patients With Calcium Oxalate Nephrolithiasis",2021-10-21,"calcium oxalate, cellular senescence, kidney calculi, nephrolithiasis, oxalates, oxidative stress, urine"
Novel Approach to Assess Cardiac Function Using Systolic Performance and Myocardial Performance Indices From Simultaneous Electrocardiography and Phonocardiography Recordings in Dogs With Various Stages of Myxomatous Mitral Valve Disease,2021-10-21,"cardiac time intervals, dogs, electrocardiography, MMVD, myocardial performance index, phonocardiography, systolic performance index, Tei index"
Resonant Hamiltonian systems and weakly nonlinear dynamics in AdS spacetimes,2021-10-21,"gravitational dynamics, integrable motion, multiscale analysis, quantum chaos theory, resonant bounded domains, symmetry-based selection rules, weak turbulence"
Catalytic performance of acid catalysts for sorbitol dehydration to isosorbide,2021-10-20,"Amberlyst-15, H-beta, Isosorbide, Purolite CT269, Sulfuric acid catalyst"
"Frequency of four-dimensional oral health problems across dental fields - A comparative survey of Slovenian and international dentists Pogostost štiridimenzionalnih zobozdravstvenih problemov po specialističnih področjih - Primerjava rezultatov ankete, opravljene med Slovenskimi in tujimi zobozdravniki",2021-10-20,"dental specialties, dentistry, dentists, oral health, oral health models, patients, questionnaires, Slovenia, surveys, World Health Organization"
Structural properties of charged compact stars with color-flavor-locked quarks matter,2021-10-20,"CFL EoS, Charged star"
Comparative Genomic Analysis and a Novel Set of Missense Mutation of the Leptospira weilii Serogroup Mini From the Urine of Asymptomatic Dogs in Thailand,2021-10-18,"comparative genomic analysis, dogs, Leptospira weilii serogroup Mini, missense mutation, plasmid"
Improvement of Gut Diversity and Composition after Direct-Acting Antivirals in Hepatitis C Virus-Infected Patients with or without Human Immunodeficiency Virus Coinfection,2021-10-15,"16S rRNA, DAAs, gut microbiota, HCV, HIV, SVR"
Accuracy of Flash Glucose Monitoring During Postprandial Rest and Different Walking Conditions in Overweight or Obese Young Adults,2021-10-15,"continuous glucose monitoring, exercise, obesity, postprandial glycemia, sensor accuracy"
Toward Integrated Multi-Omics Intervention: Rice Trait Improvement and Stress Management,2021-10-15,"genomics, metabolomics, omics, proteomics, rice, stress, transcriptomics"
VOC Biomarker Monitoring for Diabetes through Exhaled Breath Using Ag/P-TiO2Composite Plasmonic Sensor,2021-10-15,"biomarkers, Diabetes, finite element method, optical sensor, volatile organic compounds"
Neuronal growth and synaptogenesis are inhibited by prenatal methamphetamine exposure leading to memory impairment in adolescent and adult mice,2021-10-15,"Brain-derived neurotrophic factor, Memory impairment, Methamphetamine, Prenatal, Synapsin-1, Synaptogenesis"
Antibiotic resistant bacteria and genes in shrimp aquaculture water: Identification and removal by ferrate(VI),2021-10-15,"Antibiotic resistance genes, Antibiotic resistant bacteria, Antibiotics, Ferrate(VI) treatment, Shrimp aquaculture"
"Contamination of antibiotics and sul and tet(M) genes in veterinary wastewater, river, and coastal sea in Thailand",2021-10-15,"Antibiotics, Aquatic environment, Pig farm, Resistance, Sea"
"Hydrogen adsorption on c-ZrO2(111), t-ZrO2(101), and m-ZrO2(111) surfaces and their oxygen-vacancy defect for hydrogen sensing and storage: A first-principles investigation",2021-10-15,"c-ZrO2(111), t-ZrO2(101), m-ZrO2 (111) surfaces, DFT, H2 adsorption, Hydrogen storage and sensing"
Mass ratio variance majority undersampling and minority oversampling technique for class imbalance,2021-10-14,"Classification, Imbalanced problem, Mass ratio variance score, Oversampling, Undersampling"
"Editorial: Resistance and Tolerance in Food-Borne Pathogens: Mechanisms, Public Health Impact, and Control Measures",2021-10-14,"antibiotic resistance, food safety, foodborne pathogens, public health, stress tolerance"
Case Report: Molecular and Pathological Investigations of Zoonotic Anatrichosoma Spp.-Induced Ulcerative Pododermatitis in a Domestic Cat in Thailand,2021-10-14,"Anatrichosomaspp, cat, molecular investigation, pododermatitis, Thailand"
Molecular phylogeny reveals a new genus of freshwater mussels from the mekong river basin (Bivalvia: Unionidae),2021-10-14,"Freshwater mussels, Indochina, Multi-locus phylogeny, New taxa, Time-calibrated phylogeny"
"Energy and exergy analyses of a hybrid system containing solid oxide and molten carbonate fuel cells, a gas turbine, and a compressed air energy storage unit",2021-10-11,"Compressed air energy storage, Energy management, Hybrid system design, Molten carbonate fuel cell, Solid oxide fuel cell"
Acute kidney injury in patients treated with immune checkpoint inhibitors,2021-10-08,"CTLA-4 antigen, immunotherapy, programmed cell death 1 receptor"
High seroprevalence of rubella in Thai children with a 2-dose MMR national immunization policy,2021-10-08,"Adolescents, Children, Rubella, Seroprevalence, Thai"
Nickel-Based Water-Soluble Metallopolymer for the Electrochemical Hydrogen Evolution Reaction in Neutral-pH Water,2021-10-08,"electrocatalytic hydrogen production, metal-ligand coordination, metallopolymeric nanoassemblies, postpolymerization modification, self-assembly polymer, water-soluble polymer"
Cross-sector collaboration and nonprofit boundary work for female workers in developing countries: evidence from Bangladesh,2021-10-07,"Bangladeshi apparel industry, Cross-sector collaboration, Female workers, Gender-focused sustainability, Nonprofit boundary work"
Isolation of microvesicles from human circulating neutrophils,2021-10-05,"Cytospin, Differential centrifugation, Isolation, Microvesicles, Neutrophils"
Recovery of Arenes from Polyethylene Terephthalate (PET) over a Co/TiO2 Catalyst,2021-10-05,"cobalt, hydrodeoxygenation, polyethylene terephthalate, terephthalic acid, titanium dioxide"
Strengthening and deformation mechanism of selective laser-melted high-concentration nitrogen solute α-Ti materials with heterogeneous microstructures via heat treatment,2021-10-05,"Deformation mechanism, Heat treatment, Heterogeneous microstructure, Selective laser melting, Titanium–Nitrogen"
"Promoting self-assembly and synthesis of color-responsive polydiacetylenes using mixed water-organic solvents: Effects of solvent composition, structure, and incubation temperature",2021-10-05,"Co-solvent, Colorimetric sensors, Morphology, Polydiacetylene, Self-assembly"
Comparing performances of MICP bacterial vegetative cell and microencapsulated bacterial spore methods on concrete crack healing,2021-10-04,"Crack closing, Microbially induced calcium carbonate precipitation (MICP), Microencapsulated bacterial spore, Self-healing concrete, Vegetative cells"
"Burden of Inflammatory Bowel Disease on Patient Mood, Fatigue, Work, and Health-Related Quality of Life in Thailand: A Case-Control Study",2021-10-01,"clinical outcome, Crohn's disease, health-related quality of life, inflammatory bowel disease, ulcerative colitis"
Sodium Thiosulfate as a Treatment for Calciphylaxis,2021-10-01,"Calciphylaxis, outcome, sodium thiosulfate"
Why Should Different City Characteristics Customize the Rate of Pollution Charge? Evidence of Factors Affecting Willingness-to-pay for Wastewater Management in Thailand,2021-10-01,"City characteristics, Rural city, Tailored-wastewater management, Tourism city, Urbanized city, Willingness to pay (WTP)"
Critical Factors and Their Correlation Affecting Green Industry Performance: Evidences from Small and Medium Enterprises,2021-10-01,"Electronic product, Green industry, SEM, Small and medium enterprises, SMEs, Structural equation model"
Systematic Review and Meta-analysis of Factors related to Functional Status of People with Liver Cirrhosis,2021-10-01,"Decline, Fatigue, Functional status, Illness perception, Liver cirrhosis, Meta-analysis, Systematic review"
Need for an innovative health education approach on the health effects of e-waste,2021-10-01,"community health program, e-waste, global environmental health, health education, sustainable"
What drives pharmacists’ turnover intention: A systematic review,2021-10-01,"Employee turnover, Intention, Pharmacist, Pharmacy"
"Multi-Center, Prospective, Nation-Wide Coronary Angioplasty Registry in Thailand (Thai PCI Registry): Registry Design and Rationale",2021-10-01,"Coronary angioplasty, Nationwide registry, Percutaneous coronary intervention, Real-world, Thailand"
Significantly reinforced and long serviceable acrylonitrile butadiene rubber/graphitic carbon nitride composites for future industrial applications,2021-10-01,"Acrylonitrile butadiene rubber, Filler, Graphitic carbon nitride, Mechanical properties, Thermal aging"
ON THE DETERMINATION OF THE AQUIFER LEAKAGE FACTO IN CBM INFINITE RESERVOIRS USING TRANSIENT PRESSURE ANALYSIS,2021-10-01,"Aquifer permeability, Cbm, Leakage factor, Reservoir characterization, Water influx"
Exploring Usability Issues of a Smartphone-Based Physician-to-Physician Teleconsultation App in an Orthopedic Clinic: Mixed Methods Study,2021-10-01,"Electronic medical records, Mobile applications, Mobile phone, Orthopedics, Physician-to-physician consultation, Remote consultation, Teleconsultation, Usability"
Fem-pgd based technique for column shape optimization against buckling,2021-10-01,"Elastic buckling, Finite element method, Power method, Projected gradient descent, Shape optimization"
Neuroprotective Effects Of Withania Somnifera In The Sh-Sy5y Parkinson Cell Model,2021-10-01,"6 Hydroxydopamine, Ashwagandha, Neuroprotection, Parkinson's Disease, Peroxidase Activity, Peroxiredoxin, Protein Glutathionylation, Sh Sy5y, Thioltransferase Activity, Vgf, Vimentin"
Diversity of midgut microbiota in laboratory-colonized and field-collected Aedes albopictus (Diptera: Culicidae): A preliminary study,2021-10-01,"Asian tiger mosquito, Bacterial community, Culturable bacteria, Host-parasite interaction, Midgut epithelial surface, Pathogen infection"
Rectal irrigation as rescue therapy for refractory and severe hemorrhagic radiation proctitis: A case report,2021-10-01,"argon plasma coagulation, diverting colostomy, gastrointestinal hemorrhage, radiation proctitis, rectal irrigation"
Low bone mineral density in Thai children with systemic lupus erythematosus: Prevalence and risk factors,2021-10-01,"juvenile-onset, lupus erythematosus, systemic, osteoporosis, steroids, Thai"
Cholesterol-lowering activity and functional characterization of lactic acid bacteria isolated from traditional thai foods for their potential used as probiotics,2021-10-01,"Bile salt hydrolase, Cholesterol-lowering activity, Functional characteristics, Lactic acid bacteria, Probiotics"
The study of active geomagnetic shielding coils system for JUNO,2021-10-01,"Detector modelling and simulations II (electric fields, charge transport, multiplication and induction, pulse formation, electron emission, etc), Neutrino detectors"
Response surface methodology to evaluate energy in extractive distillation process for the mixture of methylal and methanol with glycerol as entrainer,2021-10-01,"Azeotropic mixture, Extractive distillation, Glycerol, Optimization, Response surface methodology"
Incorporating biological networks into high-dimensional Bayesian survival analysis using an ICM/M algorithm,2021-10-01,"Cox model, empirical Bayes variable selection, gene regulatory network, high-dimensional data, iterated conditional modes/medians, Survival analysis"
Study of Z boson plus jets events using variables sensitive to double-parton scattering in pp collisions at 13 TeV,2021-10-01,"Hadron-Hadron scattering (experiments), Jets"
Histone Deacetylase 4 Controls Extracellular Matrix Production in Orbital Fibroblasts from Graves' Ophthalmopathy Patients,2021-10-01,"extracellular matrix, Graves' ophthalmopathy, histone deacetylases, orbital fibroblasts, platelet-derived growth factor-BB"
Estimation of pressure drop in a demister for multi-stage flash desalination process based on stacked long short-term memory (Lstm) neural networks,2021-10-01,"Deep learning, Demister, Estimation, LSTM, Multi-stage flash desalination proceess, Pressure drop"
"Identification, Management, and Outcomes of Combination Antiretroviral Treatment Failure in Adolescents with Perinatal Human Immunodeficiency Virus Infection in Asia",2021-10-01,"adolescent, antiretroviral therapy, HIV, treatment failure"
Central Nervous System Safety During Brief Analytic Treatment Interruption of Antiretroviral Therapy Within 4 Human Immunodeficiency Virus Remission Trials: An Observational Study in Acutely Treated People Living With Human Immunodeficiency Virus,2021-10-01,"acute HIV infection, analytic treatment interruption, central nervous system, HIV, HIV cure"
Failure analysis on a heavy rainfall-induced landslide in Huay Khab Mountain in Northern Thailand,2021-10-01,"Digital Elevation Model, Field exploration, Northern Thailand, Rainfall-induced landslide, Slope stability analysis"
2020 Seoul consensus on the diagnosis and management of gastroesophageal reflux disease,2021-10-01,"Diagnosis, Gastroesophageal reflux disease, Guideline, Meta-analysis, Treatment"
Measurements of the pp → W± γγ and pp → Zγγ cross sections at √s = 13 TeV and limits on anomalous quartic gauge couplings,2021-10-01,"Hadron-Hadron scattering (experiments), Particle and resonance production"
"Effect of shape, number, and location of openings on punching shear capacity of flat slabs",2021-10-01,"ACI 318-19, Effect of shape, Eurocode 2, Flat slabs, Punching shear"
"Genome-wide snp analysis of male and female rice field frogs, hoplobatrachus rugulosus, supports a non-genetic sex determination system",2021-10-01,"Amphibian, Sex determination, SNP, Temperature"
Haplogroup distribution of 309 thais from admixed populations across the country by hvi and hvii sanger-type sequencing,2021-10-01,"Control region, Forensics, Haplotype, Mitochondrial DNA"
Intravenous Dextrose Calories in Critically Ill Patients Requiring Vasopressor Therapy,2021-10-01,"Calorie, Critically ill, Dextrose, Energy, Vasopressor"
"Immunohistochemical and molecular profiling of CD 117, Oct-4, and Sox-2 in canine cutaneous mast cell tumor of the crossbred dogs in Faculty of veterinary science, Chulalongkorn university, Bangkok, Thailand",2021-10-01,"Canine, CD 117, Crossbred, Mast cell tumor, Octamer-binding transcription factor 4, Sex-determining region Y-box 2"
"Development, evaluation, and molecular docking of oral dissolving film of atenolol",2021-10-01,"Atenolol, CMC-Na, HPMC E5, Na-alginate, Oral dissolving film"
"Formulation study of a co-processed, rice starch-based, all-in-one excipient for direct compression using the sedem-odt expert system",2021-10-01,"All-in-one excipient, Co-process, Direct compression, Rice starch, SeDeM-ODT expert system, Spray drying"
"Fabrication of polyelectrolyte membranes of pectin graft-copolymers with PVA and their composites with phosphomolybdic acid for drug delivery, toxic metal ion removal, and fuel cell applications",2021-10-01,"Adsorption, Drug delivery, Fuel fells, Graft-copolymers, Pectin, PEMs"
Comparison of fine-needle cytologic diagnosis between the left and right liver lobes of dogs and cats with diffuse liver disease,2021-10-01,"Aspiration, Cytology, Diffuse, Hepatic, Liver, Ultrasound"
Flexural behavior of natural hybrid frp-strengthened rc beams and strain measurements using botda,2021-10-01,"ATENA, Basalt FRP, BOTDA, Natural hybrid FRP, Natural jute FRP, Optical fibers"
Investigation on load-carrying capacity of geogrid-encased deep cement mixing piles,2021-10-01,"Deep cement mixing pile, Finite element analysis, Geogrid, Geosynthetics, Load carrying capacity, Physical model test"
Betulinic acid decreases lipid accumulation in adipogenesis-induced human mesenchymal stem cells with upregulation of pgc-1a and ucp-1 and post-transcriptional downregulation of adiponectin and leptin secretion,2021-10-01,"Adipogenesis, Betulinic acid, Brown adipocyte, Human mesenchymal stem cell, Osteogenesis, UCP-1"
A review of catalyst and multifunctional reactor development for sustainable biodiesel production,2021-10-01,"Biodiesel, Novel catalyst, Process intensification, Transesterification"
"Petrology and geochemistry of granitic rocks in Dan Chang area, Suphan Buri Province, Central Thailand: Implication for petrogenesis",2021-10-01,"Geochemistry, P-T condition, Petrology, S-type granite, Thailand"
Development of a user-centric bridge visual defect quality control assisted mobile application: A case of thailand’s department of highways,2021-10-01,"Bridge defect inspection, Collaborative platform, Construction, Mobile application, New-product development, Project management, Structural health monitoring"
Janus solutions from dyonic ISO(7) maximal gauged supergravity,2021-10-01,"AdS-CFT Correspondence, Gauge-gravity correspondence, Supergravity Models"
"Understanding impact sustainable intention of s‐commerce activities: The role of customer experiences, perceived value, and mediation of relationship quality",2021-10-01,"Customer perceived value, Customer relationship quality, Customer sustainability intention, Social media commerce"
The learning curve of the deliberate practice of phacoemulsification in the ophthalmic training system,2021-10-01,"Cataract, CUSUM, Deliberate practice, Phacoemulsification, Residency training"
2019 thai guidelines on the treatment of hypertension: Executive summary,2021-10-01,"Guidelines, Hypertension, Thailand"
Effect of a natural processing aid on the properties of acrylonitrile-butadiene rubber: Study on soybean oil fatty acid from seed crop,2021-10-01,"Acrylonitrile-butadiene rubber, Processing aid, Soybean oil fatty acid, Vegetable oil, Vulcanizate"
Excessive blinking in children and its association with dry eyes and visual display terminal: A 200 case-control study,2021-10-01,"Blinking, Dry eyes, Excessive blinking, Visual display terminal"
Search for chargino-neutralino production in events with Higgs and W bosons using 137 fb −1 of proton-proton collisions at √s = 13 TeV,2021-10-01,"Hadron-Hadron scattering (experiments), Higgs physics, Supersymmetry"
Semiconducting phase of hafnium dioxide under high pressure: A theoretical study by quasi-particle GW calculations,2021-10-01,"density functional theory, hafnium dioxide, high pressure, semiconductor"
Peri-implantitis: Summary and consensus statements of group 3. The 6th EAO Consensus Conference 2021,2021-10-01,"consensus, peri-implantitis, risk factors"
Efficacy of bubaline blood derived fibrin glue in silk ligature-induced acute periodontitis in Wistar rats,2021-10-01,"Bubaline, Fibrin, Inflammation, Ligature-induced, Periodontitis"
Chitosan-based scaffold for mineralized tissues regeneration,2021-10-01,"Biomaterials, Bone tissue engineering, Chitosan, Regenerative dentistry, Scaffold"
Reproductive health services: Attitudes and practice of japanese community pharmacists,2021-10-01,"Community pharmacists, Contraception, Emergency contraceptives, Patient education, Reproductive health"
Impact of design elements of the implant supracrestal complex (ISC) on the risk of peri-implant mucositis and peri-implantitis: A critical review,2021-10-01,"implant bone interactions, implant soft tissue interactions, implant supracrestal complex, implant transmucosal complex, peri-implant tissues"
Gis mapping evaluation of stroke service areas in bangkok using emergency medical services,2021-10-01,"Bangkok, Emergency medical services, GIS, Prehospital, Service area, Stroke"
"Oocyte cryopreservation in domestic animals and humans: Principles, techniques and updated outcomes",2021-10-01,"Animal, Cryopreservation, Human, Oocyte"
Public buses decontamination by automated hydrogen peroxide aerosolization system,2021-10-01,"Aerosolized hydrogen peroxide, Decontamination systems, Public transport decontamination, Surface decontamination, Sustainable mobility"
Comparison of the initial overseas evacuation operations due to covid-19: A focus on asian countries,2021-10-01,"COVID-19, Disaster evacuation, Overseas evacuation, Pandemic evacuation, Process management"
Radiation graft-copolymerization of ultrafine fully vulcanized powdered natural rubber: Effects of styrene and acrylonitrile contents on thermal stability,2021-10-01,"Electron beam vulcanization, Graft copolymer, Natural rubber-graft-polyacrylonitrile, Natural rubber-graft-polystyrene, Spray drying, Ultrafine fully vulcanized powdered rubbers"
Effective analysis of different gas diffusers on bubble hydrodynamics in bubble column and airlift reactors towards mass transfer enhancement,2021-10-01,"Air diffusers, Airlift reactor, Bubble column reactor, Gas–liquid hydrodynamics, KLa coefficient, Plastic media"
Cajanin suppresses melanin synthesis through modulating mitf in human melanin-producing cells,2021-10-01,"Dalbergia parviflora, Human melanocyte, Hyperpigmentation, Tyrosinase"
ConCerv: a prospective trial of conservative surgery for low-risk early-stage cervical cancer,2021-10-01,"cervix uteri, hysterectomy, lymph nodes, surgery"
"Four Novel Pharmaceutical Cocrystals of Oxyresveratrol, including a 2:3 Cocrystal with Betaine",2021-10-01,"Cage-like structure, Cocrystal, Cocrystal screening, Oxyresveratrol, Solubilized formulation"
Survival in advanced-stage epithelial ovarian cancer patients with cardiophrenic lymphadenopathy who underwent cytoreductive surgery: A systematic review and meta-analysis,2021-10-01,"Cardiophrenic lymph node, Ovarian cancer, Overall survival, Progression-free survival"
Protein-bound uremic toxins lowering effect of sevelamer in pre-dialysis chronic kidney disease patients with hyperphosphatemia: A randomized controlled trial,2021-10-01,"Chronic kidney disease, Indoxyl sulfate, P-cresyl sulfate, Protein-bound uremic toxins, Sevelamer"
Evaluation of the use of platelet-rich fibrin xenologous membranes derived from bubaline blood in canine periodontal defects,2021-10-01,"Bubaline, Canine, Healing, Periodontal, Platelet-rich fibrin"
A normalized HLD (HLDN) tool for optimal salt-concentration prediction of microemulsions,2021-10-01,"Anionic–nonionic mixed surfactant, Extended surfactant, Hydrophilic– lipophilic deviation, Microemulsions"
Wnt/β-catenin pathway proteins in end-stage renal disease,2021-10-01,"chronic kidney disease, DKK1, end-stage renal disease, R-spondin-1, sclerostin, Wnt-pathway, β-catenin"
Superior technique for the production of agarose dressing containing sericin and its wound healing property,2021-10-01,"Agarose, Freeze-drying, Freeze-thawing, Glycerin, Scaffold, Sericin"
Neuroprotective effects against glutamate-induced ht-22 hippocampal cell damage and caenorhabditis elegans lifespan/healthspan enhancing activity of auricularia polytricha mushroom extracts,2021-10-01,"Antioxidant activity, Auricularia polytricha, Caenorhabditis elegans, Glutamate toxicity, Healthspan improvement, Lifespan extension, Linoleic acid, Neuroprotective effect"
Early factors for predicting discontinuation to subcutaneous Apomorphine infusion in Parkinson's disease: A prospective analysis of the Thai Apomorphine Registry,2021-10-01,"Apomorphine therapy, Parkinson's disease, Thai apomorphine registry"
"Fabrication of eco-friendly polyelectrolyte membranes based on sulfonate grafted sodium alginate for drug delivery, toxic metal ion removal and fuel cell applications",2021-10-01,"Copper ion removal, Drug delivery, Fuel cell, Graft copolymer, Polyelectrolyte membrane, PVA, Sodium alginate"
Plant polyphenols for aging health: Implication from their autophagy modulating properties in age-associated diseases,2021-10-01,"Autophagosome, Caffeic acid, Cancer, Curcumin, Diabetes, Epigallocatechin gallate, Luteolin, Natural products, Neurodegenerative disease, Resveratrol"
