Title,affliation_country
Universal health coverage mitigated COVID-19 health-related consequences in Asia Oceania,Thailand
Compositions and sources of sedimentary organic carbon on the tropical epicontinental sea,China
Development of water-resistant paper using chitosan and plant-based wax extracted from banana leaves,Thailand
Catalytic performance of copper and ruthenium loaded on N-doped modified PBZ-derived carbons for CO2 hydrogenation,Thailand
Role of Lifshitz transition stabilized carbon hexagon structure from biaxial strain: A case of sodium carbide with superconducting condition,Thailand
"The physio-affective phenome of major depression is strongly associated with biomarkers of astroglial and neuronal projection toxicity which in turn are associated with peripheral inflammation, insulin resistance and lowered calcium",Iraq
Riverine and submarine groundwater nutrients fuel high primary production in a tropical bay,China
"Corrigendum to “Ball mill-assisted synthesis of NiFeCo-NC as bifunctional oxygen electrocatalysts for rechargeable zinc-air batteries” [J. Alloy. Compd. 922 (2022) 166287] (Journal of Alloys and Compounds (2022) 922, (S0925838822026780), (10.1016/j.jallcom.2022.166287))",Thailand
Supplementation of magnetic nanoparticles for enhancement of dark fermentative hydrogen production from pretreated garden wastes using Enterobacter aerogenes,Thailand
Dual electro- and magneto-induced bending actuators of magnetite-loaded agarose ionogels,Thailand
Single-step electropolymerization on a printed sensor towards a conductive thin film polymer for the simultaneous determination of drug metabolites: 5-aminosalicylic acid and sulfapyridine,Thailand
"Immunogenicity of the pentavalent DTwP-HB-Hib vaccine (Shan-5) used in the Thai Expanded Program on Immunization compared to the hexavalent DTaP-HB-Hib-IPV and DTwP-HB-Hib (Quinvaxem) vaccines administered to infants at 2, 4, 6 months of age",Thailand
"Separation of Micro-Brownian Motion and Side-Group Rotational Motion for Poly(N-isopropylacrylamide) in 1,4-Dioxane Studied by Dielectric Relaxation Spectroscopy",Japan
Bonding behavior of interface between reinforced concrete after fire and carbon fiber-reinforced polymer,Thailand
Observation of electroweak W+W− pair production in association with two jets in proton-proton collisions at s=13TeV,Armenia
Metformin and curcumin co-encapsulated chitosan/alginate nanoparticles as effective oral carriers against pain-like behaviors in mice,Thailand
"Succinic Acid Production from Glycerol by Actinobacillus succinogenes: Techno-economic, environmental, and exergy analyses",Thailand
"Prevalence of gastroesophageal reflux disease in children with extraesophageal manifestations using combined-video, multichannel intraluminal impedance-pH study",Thailand
Interfacial Reconstruction for Regulating Zn2+ Deposition toward Ultrastable Zn Metal Anodes,Thailand
Molecularly dispersed nickel complexes on N-doped graphene for electrochemical CO2 reduction,Thailand
Digital image colorimetric detection of ceftazidime based on azo compound formation on a polyethyleneimine-modified cotton sponge,Thailand
"Sulfonylated Indeno[1,2-c]quinoline Derivatives as Potent EGFR Tyrosine Kinase Inhibitors",Japan
Transient depersonalisation/derealisation syndrome from tramadol,Thailand
Systematic process for crop insurance development: area-yield rice insurance with machine learning technology implementation in Thailand,Thailand
The takeover market’s effect on managerial ownership: evidence from hostile takeover susceptibility,Thailand
"Starch-Reinforced Vinylogous Urethane Vitrimer Composites: An Approach to Biobased, Reprocessable, and Biodegradable Materials",Germany
Evaluation of hybrid amines and alcohol solvent with ion-exchange resin catalysts for energy-efficient CO2 capture,China
A simple and fast flow injection amperometry for the determination of methimazole in pharmaceutical preparations using an unmodified boron-doped diamond electrode,Thailand
Dissecting specific Wnt components governing osteogenic differentiation potential by human periodontal ligament stem cells through interleukin-6,Thailand
A fluorescence-based sweat test sensor in a proof-of-concept clinical study for COVID-19 screening diagnosis,Thailand
Search for nonresonant Higgs boson pair production in the four leptons plus twob jets final state in proton-proton collisions at √s = 13 TeV,Armenia
"Search for heavy resonances and quantum black holes in eμ, eτ, and μτ final states in proton-proton collisions at √s = 13 TeV",Armenia
Search for top squarks in the four-body decay mode with single lepton final states in proton-proton collisions at √s = 13 TeV,Armenia
CHARACTERIZATIONS OF ORDERED ALMOST IDEALS AND FUZZIFICATIONS IN PARTIALLY ORDERED TERNARY SEMIGROUPS,Thailand
Comparison of the effects of simulated and actual short trail running tests on neuromuscular function in master trail runners,Thailand
Effects of Metformin on Prevention and Treatment of Biliary Tract Cancer: A Meta-analysis of Observational Studies,Thailand
Search for CP violation using (Formula presented.) events in the lepton+jets channel in pp collisions at √s = 13 TeV,Armenia
Energetics of the Microsporidian Polar Tube Invasion Machinery,United States
The utilization of basal luteinizing hormone in combination with the basal luteinizing hormone and follicle-stimulating hormone ratio as a diagnostic tool for central precocious puberty in girls,Thailand
Search for long-lived particles decaying to a pair of muons in proton-proton collisions at √s = 13 TeV,Armenia
Antioxidant and anti-inflammatory effects of Aegle marmelos fruit and Moringa oleifera leaf extracts on lipopolysaccharide-stimulated BV2 microglial cells,Thailand
Prehospital and emergency management of pediatric traumatic brain injury: a multicenter site survey,Singapore
"Biomechanical Comparison Between Posterior Long-Segment Fixation, Short-Segment Fixation, and Short-Segment Fixation With Intermediate Screws for the Treatment of Thoracolumbar Burst Fracture: A Finite Element Analysis",Thailand
"Enhanced and selective gold recovery from phone waste: Use of thiosulfate, dissolved oxygen, and an agriculture-based, low-cost adsorbent",Thailand
"Depth Profiles of Microplastic in Sediment Cores in the Mangrove Area of Kuala Gula Mangrove, Malaysia",Malaysia
Real-World Management of High Stool Output in Patients with Short Bowel Syndrome: An International Multicenter Survey,Thailand
Commentary on “The Role and Clinical Outcomes of Endoscopic Spine Surgery of Treating Spinal Metastases; Outcomes of 29 Cases From 8 Countries”,Thailand
"Less Severe Polymicrobial Sepsis in Conditional mgmt-Deleted Mice Using LysM-Cre System, Impacts of DNA Methylation and MGMT Inhibitor in Sepsis",Thailand
The Role and Clinical Outcomes of Endoscopic Spine Surgery of Treating Spinal Metastases; Outcomes of 29 Cases From 8 Countries,South Korea
Outcomes of young children hospitalized with acute wheezing,Thailand
Less Severe Lipopolysaccharide-Induced Inflammation in Conditional mgmt-Deleted Mice with LysM-Cre System: The Loss of DNA Repair in Macrophages,Thailand
Investigation of the Molecular Epidemiology and Evolution of Circulating Severe Acute Respiratory Syndrome Coronavirus 2 in Thailand from 2020 to 2022 via Next-Generation Sequencing,Thailand
Larval performance and adult phenotypic variation of Acraea terpsicore (Lepidoptera: Nymphalidae) on congeneric Passiflora host plants,Thailand
Salivary gland regeneration: from salivary gland stem cells to three-dimensional bioprinting,{}
"Unlocking the Secrets of Streptococcus suis: A peptidomics comparison of virulent and non-virulent serotypes 2, 14, 18, and 19",Thailand
Nano-Magnetic CaO/Fe2O3/Feldspar Catalysts for the Production of Biodiesel from Waste Oils,Pakistan
Antimicrobial Activity against Foodborne Pathogens and Antioxidant Activity of Plant Leaves Traditionally Used as Food Packaging,Thailand
Electrolessly Deposited Carbon-Supported CuNiSn Electrocatalysts for the Electrochemical Reduction of CO2,Thailand
Mild Dealumination of H-ZSM-5 Zeolite for Enhanced Conversion of Glucose into 5-Hydroxymethylfurfural in a Biphasic Solvent System,Thailand
Oxyresveratrol Attenuates Inflammation in Human Keratinocyte via Regulating NF-kB Signaling and Ameliorates Eczematous Lesion in DNCB-Induced Dermatitis Mice,Thailand
Calcitriol Protects against Acetaminophen-Induced Hepatotoxicity in Mice,Thailand
An amino acid substitution in HCV core antigen limits its use as a reliable measure of HCV infection compared with HCV RNA,Thailand
Reconstruction of Critical Sized Maxillofacial Defects Using Composite Allogeneic Tissue Engineering: Systematic Review of Current Literature,Denmark
Genomic Insight and Optimization of Astaxanthin Production from a New Rhodotorula sp. CP72-2,Thailand
Intra-Articular Facet Joint Injection of Normal Saline for Chronic Low Back Pain: A Systematic Review and Meta-Analysis,Thailand
Plasma and Urine Pharmacokinetics of Oral Fosfomycin Tromethamine in Dogs,Thailand
Comparison of Antibody Persistence up to 6 Months after Additional Booster Vaccination with ChAdOx1 nCoV-19 Vaccine,Thailand
Fracture Characteristics of Commercial PEEK Dental Crowns: Combining the Effects of Aging Time and TiO2 Content,Taiwan
The Misguided Veneration of Averageness in Clinical Neuroscience: A Call to Value Diversity over Typicality,Thailand
GIS-based potential assessment of floating photovoltaic systems in reservoirs of Tamil Nadu in India,India
Effect of Elevated Temperatures on Mechanical Properties of Spliced and Non-Spliced Steel Reinforcements: Experimental Study,Thailand
Variable Damping Actuator Using an Electromagnetic Brake for Impedance Modulation in Physical Human–Robot Interaction,Thailand
"Potential Influence of Shading in Freshwater Ponds on the Water Quality Parameters and the Hematological and Biochemical Profiles of Nile tilapia (Oreochromis niloticus Linnaeus, 1758)",Philippines
Evaluation of Anti-S1 IgA Response to Different COVID-19 Vaccination Regimens,Thailand
Trends in hepatitis C virus coinfection and its cascade of care among adults living with HIV in Asia between 2010 and 2020,Thailand
Effect of Magnesium Chloride in Supporting Electrolyte for Enhancing Sensitive and Selective Electrochemical Sensor: An Approach for Anti-Rheumatic Sulfasalazine Detection,Thailand
Analytical modelling of adaptive optics systems: Role of the influence function,Thailand
A tale of 2-groups: Dp(USp(2N)) theories,United Kingdom
"Overexpressing Carotenoid Biosynthetic Genes in Synechocystis sp. PCC 6803 Improved Intracellular Pigments and Antioxidant Activity, Which Can Decrease the Viability and Proliferation of Lung Cancer Cells In Vitro",Thailand
High-Dose Exposure to Polymer-Coated Iron Oxide Nanoparticles Elicits Autophagy-Dependent Ferroptosis in Susceptible Cancer Cells,Sweden
"Effects of Mangosteen (Garcinia mangostana) Peel Extract Loaded in Nanoemulsion on Growth Performance, Immune Response, and Disease Resistance of Nile Tilapia (Oreochromis niloticus) against Aeromonas veronii Infection",Thailand
Community Pharmacists’ Experiences and Attitudes towards the Provision of Sexual and Reproductive Health Services: An International Survey,Canada
Syncope with autonomic dysfunction assessed with the Thai-COMPASS 31 questionnaire,Thailand
High biogas evolution of distillery wastewater under potassium toxicity in a three-stage upflow anaerobic sludge blanket,Thailand
An investigation of the performance of parametric functional forms for the Lorenz curve,Thailand
"Retrospective cohort observation on psychotropic drug-drug interaction and identification utility from 3 databases: Drugs. com®, Lexicomp®, and Epocrates®",Thailand
"Selenomonas caprae sp. nov., an obligately anaerobic and volatile fatty acid producing bacterium from ruminal fluid of domestic goat (Capra hircus L.)",Thailand
Prebent Steinmann Pin to Remove the Broken Retrograde Intramedullary Nail After Tibiotalocalcaneal Arthrodesis,Thailand
Factors Associated with Morbidity and Mortality Among Sexually Active Asian Adolescents and Young Adults with Perinatally Acquired HIV,Thailand
"Residential radon exposure in Astana and Aqsu, Kazakhstan",Japan
Arthroscopic Transtibial Medial Meniscus Posterior Root Repair Using the “Meniscal Track” to Locate the Anatomical Footprint,Thailand
Effect of Menaquinone-7 Supplementation on Arterial Stiffness in Chronic Hemodialysis Patients: A Multicenter Randomized Controlled Trial,Thailand
Hybrid Quantum-Classical Algorithms for Loan-Collection Optimization with Loan-Loss Provisions,Thailand
In vitro antidiabetic and advanced glycation end products inhibitory activity of methanol extracts of various Dendrobium species,Thailand
Aspects of cubic nilpotent superfields,Thailand
"Streptomyces zingiberis sp. nov., an endophytic actinobacterium isolated from the root tissue of Zingiber montanum",Thailand
Prognostic Role of 68Ga-PSMA11 PET–Based Response in Patients with Prostate Cancer Undergoing Taxane-Based Chemotherapy,Germany
Stock price crash risk and military connected board: Evidence from Thailand,Thailand
Pan-cancer analysis of the intervertebral-discdegeneration- related innate immunity gene NAIP,China
Roles of qseC mutation in bacterial resistance against anti-lipopolysaccharide factor isoform 3 (ALFPm3),Thailand
Structural and binding studies of a new chitin-active AA10 lytic polysaccharide monooxygenase from the marine bacterium Vibrio campbellii,Thailand
Titanium (IV) oxide composite hollow nanofibres with silver oxide outgrowth by combined sol–gel and electrospinning techniques and their potential applications in energy and environment,Thailand
"The prevalence and treatment outcomes of Helicobacter pylori infection in a tertiary hospital in Thailand, 2018–2021",Thailand
The NH-OSA score in prediction of clinically significant obstructive sleep apnea among the Thai population: derivation and validation studies,Thailand
"Thailand as a new international higher education hub: Major challenges and opportunities, a policy analysis",Thailand
Diamond-like carbon (DLC)-coated titanium surface inhibits bacterial growth and modulates human alveolar bone cell responses in vitro,Thailand
"Pan-Asian adapted ESMO Clinical Practice Guidelines for the diagnosis, treatment and follow-up of patients with metastatic colorectal cancer",Japan
"Large-scale fabrication of ion-selective electrodes for simultaneous detection of Na+, K+, and Ca2+ in biofluids using a smartphone-based potentiometric sensing platform",Thailand
"Design of preliminary groundwater monitoring networks for the coastal Tra Vinh province in Mekong Delta, Vietnam",Viet Nam
Untripped and Tripped Rollovers with a Neural Network,Thailand
"Streptomyces telluris sp. nov., a promising terrestrial actinobacterium with antioxidative potentials",Thailand
Degradation of EGFR on lung epithelial cells by neutrophil elastase contributes to the aggravation of pneumococcal pneumonia,Japan
"Effect of the COVID-19 pandemic on surgery for indeterminate thyroid nodules (THYCOVID): a retrospective, international, multicentre, cross-sectional study",Italy
Association of prosthetic angles of the Implant Supracrestal Complex with peri-implant tissue mucositis,Thailand
Enhanced syngas production from waste lubricant oil reforming with transition metal catalysts,Thailand
Feeling psychologically unsafe at school and university: bullying and youth living with depression in Indonesia,Thailand
2009–2022 Thailand public perception analysis of nuclear energy on social media using deep transfer learning technique,Thailand
Genome sequences and functional analysis of Levilactobacillus brevis LSF9-1 and Pediococcus acidilactici LSF1-1 from fermented fish cake (Som-fak) with gamma-aminobutyric acid (GABA) production,Thailand
Cyanostilbene-based fluorescent paper array for monitoring fish and meat freshness via amino content detection,Thailand
Soluble Sema4D cleaved from osteoclast precursors by TACE suppresses osteoblastogenesis,Japan
World Workshop on Oral Medicine VIII: Development of a core outcome set for dry mouth: a systematic review of outcome domains for salivary hypofunction,United Kingdom
"Pan-Asian adapted ESMO Clinical Practice Guidelines for the diagnosis, staging and treatment of patients with metastatic breast cancer",South Korea
Genetic Movement Disorders Commonly Seen in Asians,Thailand
In-situ electrodeposited Ag/Cu for electrochemical reduction of acetic acid to nanodiamond under ambient conditions,Thailand
"Hydrogen adsorption on zigzag (4,0), (5,0) and (6,0) hg-C3N4-NTs and their surfaces decorated by selected-elements (periods 3 and 4): A DFT study",Thailand
"Evaluating the performance of an inexpensive, commercially available, NFC-powered and smartphone controlled potentiostat for electrochemical sensing",United States
"DnaJC16, the molecular chaperone, is implicated in hemocyte apoptosis and facilitates of WSSV infection in shrimp",Thailand
Co-torrefaction of rice straw and waste medium density fiberboard: A process optimization study using response surface methodology,Thailand
Effect of Autograft CD34+ Dose on Outcome in Pediatric Patients Undergoing Autologous Hematopoietic Stem Cell Transplant for Central Nervous System Tumors,United States
Happiness in Old Age: The Daughter Connection,Thailand
"Scales for Antipsychotic-Associated Movement Disorders: Systematic Review, Critique, and Recommendations",Canada
Coexistence of Graves' disease with acute rheumatic fever treated as thyroid storm in young Thai patient,Thailand
"Investigation on deactivation of Cu-Cr catalyst for direct ethanol dehydrogenation to ethyl acetate, acetaldehyde, and hydrogen",Thailand
Micronutrient use in critical care: Survey of clinical practice,United Kingdom
Multi-stakeholder perspectives on sustainability transitions in the cosmetic industry,Thailand
"New perspectives, rational designs, and engineering of Tin (Sn)-based materials for electrochemical CO2 reduction",Thailand
The relationship between postmortem interval in advanced decomposed bodies and the settling ratio of the liver in postmortem CT scan,Thailand
Atomic-level insights into selective adsorption of H2 and CO on SnO2/CoO heterojunctions,China
Long-term arsenate removal by an iron-amended biosand filter: Modes of operation according to groundwater composition,India
Knowledge gaps in fibrotic interstitial lung disease in pan-Asian populations: data not missing at random?,United Kingdom
PmKuSPI is regulated by pmo-miR-bantam and contributes to hemocyte homeostasis and viral propagation in shrimp,Thailand
World Workshop on Oral Medicine VIII: Development of a core outcome set for dry mouth: a consensus study,Chile
World Workshop on Oral Medicine VIII: Development of a core outcome set for dry mouth: a systematic review of outcome domains for xerostomia,Thailand
"Beach ridge evolution in response to the Holocene sea-level change from Surat Thani, Thai-Malay Peninsula",Thailand
Recovery of green solvent contaminated with petroleum hydrocarbons by selective adsorption onto granular activated carbon,Thailand
"S chwanniomyces etchellsii, acid-thermotolerant yeasts from urban city soil",Thailand
Silicalite-1 zeolites for toluene sorption: Effects of the particle size and intracrystalline mesopores,China
Sulphonated cellulose-based carbon as a green heterogeneous catalyst for biodiesel production: Process optimization and kinetic studies,India
Linked-Color Imaging Detects More Colorectal Adenoma and Serrated Lesions: An International Randomized Controlled Trial,Japan
Development of SARS-CoV-2 neutralizing antibody detection assay by using recombinant plant-produced proteins,Thailand
World Workshop on Oral Medicine VIII: Development of a core outcome set for dry mouth: the patient perspective,Brazil
Bacterial protease alleviate chronic liver fibrosis induced by thioacetamide through suppression of hepatic stellate cells consequently decrease its proliferative index,Thailand
The lichen-derived Streptomyces isolated from Pyxine cocoes produces the antibiotic with potent antimicrobial and antitumor activities,Thailand
Improvement of growth and phosphorus utilization efficiency in Thai rice (Oryza sativa L. ssp indica cv. Chaew Khing) by inoculation of arbuscular mycorrhizal fungi under high phosphorus supply,Thailand
Contour angle and peri-implant tissue height: Two interrelated features of the implant supracrestal complex,Lithuania
Cyanidin inhibits adipogenesis in 3T3-L1 preadipocytes by activating the PLC-IP3 pathway,Thailand
COVID-19 infection in patients on long-term home parenteral nutrition for chronic intestinal failure,Italy
An unusual cause of high-output heart failure from the iliac arteriovenous fistula after lumbar discectomy: A case report,Thailand
Intractable ascites in a female receiving hemodialysis,Thailand
Peritonitis due to Aspergillus tamarii in peritoneal dialysis patients,Thailand
Enzymatic hydrolysate of water hyacinth with NaOH pretreatment for biobutanol production via ABE fermentation by Clostridium beijerinckii JCM 8026,Thailand
CAMSAP3 negatively regulates lung cancer cell invasion and angiogenesis through nucleolin/HIF-1α mRNA complex stabilization,Thailand
Improvement of surface properties of metal doped-CeO2 nanospindle catalysts for direct synthesis of dimethyl carbonate from CO2 and methanol,Thailand
Physicochemical properties of green synthesised ZnO nanoparticles and utilisation for treatment of breast cancer,India
Therapeutic efficacy of plant-produced Nivolumab in transgenic C57BL/6-hPD-1 mouse implanted with MC38 colon cancer,Thailand
"Correction to: Discrimination of Curcuma species from Asia using intron length polymorphism markers in genes encoding diketide-CoA synthase and curcumin synthase (Journal of Natural Medicines, (2022), 76, 1, (69-86), 10.1007/s11418-021-01558-2)",Japan
"Structure-based virtual screening for potent inhibitors of GH-20 β-N-acetylglucosaminidase: Classical and machine learning scoring functions, and molecular dynamics simulations",Thailand
Training of novice surgeons using dynamic computer assisted dental implant surgery: An exploratory randomized trial,Thailand
Innovative applications and therapeutic potential of oilseeds and their by-products: An eco-friendly and sustainable approach,Pakistan
Assessment of the DPP-IV inhibitory potential of mung bean and adzuki bean protein hydrolysates using enzymatic hydrolysis process: specificity of peptidases and novel peptides,Thailand
Prediction of Future Caries in 1-Year-Old Children via the Salivary Microbiome,Thailand
Prevalence of HPV infection among Thai schoolgirls in the north-eastern provinces in 2018: implications for HPV immunization policy,Thailand
"Distinct skin microbiome modulation following different topical acne treatments in mild acne vulgaris patients: A randomized, investigator-blinded exploratory study",Thailand
Prospective evaluation of plasma phosphorylated tau in a real-life memory clinic in Thailand,Thailand
An integrative review of Indonesia’s quality of care,Thailand
"Modeling the U.S. Firearms Market: The Effects of Civilian Stocks, Legislation, and Crime",United States
Patient satisfaction following dental implant treatment: A survey,Thailand
A new colorimetric paper-based detection of furfural vapor as a fuel marker,Thailand
Effectiveness of a pharmacist-led expert system intervention for medication adherence and blood pressure control of adults with hypertension: A randomized controlled trial,Philippines
"Molecular identification and genetic diversity of equine ocular setariasis in Thailand based on the COI, 12S rDNA, and ITS1 regions",Thailand
Tilapia lake virus (TiLV) causes severe anaemia and systemic disease in tilapia,Thailand
The study of EDTA enhanced Cd accumulation and formation in Napier grass using synchrotron μX-ray fluorescence imaging and X-ray absorption spectroscopy,Thailand
The elimination of arsenic from natural gas condensate via pulse sieve-plate column: Experimental and application of DFT for chemical structure,Thailand
3D printable resin/carbon nanotube composites for wearable strain sensors: Enhancing mechanical and electrical properties,Thailand
Presence and characterization of blaNDM-1-positive carbapenemase-producing Klebsiella pneumoniae from outpatients in Thailand,Thailand
In silico prediction of Antifungal compounds from Natural sources towards Lanosterol 14-alpha demethylase (CYP51) using Molecular docking and Molecular dynamic simulation,Thailand
"The role of the topical nasal decongestant oxymetazoline as a novel therapeutic option for post-acne erythema: A split-face, double-blind, randomized, placebo-controlled trial",Thailand
Identity Conflict Amidst Environmental Change: An Ethnography of a Korean Buddhist Temple,Thailand
Graphene oxide modified cellulose paper-based device: A novel platform for cooking oil quality evaluation,Thailand
To drain or not to drain following posttraumatic ear reconstruction with Dieffenbach's postauricular flap in patients with antithrombotic therapy,Germany
Single-preparation rGO/Cu–Cu2O nanocomposite-modified electrode integrating NaOH immobilized polymer blend film for one-step nonenzymatic glucose detection,Thailand
Reverse of left ventricular remodeling in heart failure patients with left bundle branch area pacing: Systematic review and meta-analysis,Thailand
Genomics-driven prophylactic measures to increase streptococcosis resistance in tilapia,Thailand
Does Training Background Influence Outcomes after Coronal Scalp Incision for Treating Craniomaxillofacial Injuries?: A German Pilot Study,Germany
The seventh cervical vertebra is an appropriate landmark for thoracic kyphosis measures using distance from the wall,Thailand
Business productivity and efficiency from aligning with sustainable development goals: Empirical evidence from ASEAN manufacturing firms,Thailand
Validity and reliability of the Thai version of the Achilles tendon total rupture score,Thailand
Possibly Oxfordian (Upper Jurassic) cockroach assemblage (Insecta: Blattaria) from the Phra Wihan Formation in Thailand,Slovakia
Dual-Tracer Parathyroid Imaging Using Joint SPECT Reconstruction,Thailand
Molecular characterization of anopheline mosquitoes from the goat malaria-endemic areas of Thailand,Thailand
Free vibration analysis of rotating stiffened functionally graded graphene-platelet-reinforced composite toroidal shell segments with novel four-unknown refined theories,Thailand
Who are pure exporters?,Thailand
"Correction: Quality of the adaptation procedures and psychometric properties of the scale of oral health outcomes for 5‑year‑old children (SOHO‑5): a systematic review (Quality of Life Research, (2023), 32, 6, (1537-1547), 10.1007/s11136-022-03280-2)",Thailand
Impact of temperature on gluconic acid production during acetification by Acetobacter aceti,Thailand
Modelling the impact of climate change on dengue outbreaks and future spatiotemporal shift in Pakistan,Pakistan
Characteristics of adult intestinal failure centers: An international multicenter survey,Thailand
Quality of the adaptation procedures and psychometric properties of the scale of oral health outcomes for 5-year-old children (SOHO-5): a systematic review,Thailand
Colorimetric sensor based on polymeric thin film for arsenic quantitation using colour response calibration,Thailand
"Customer concentration, managerial risk aversion, and independent directors: A quasi-natural experiment",Thailand
Cost-effectiveness and estimated net monetary benefits of a fluoride varnish application program during well-child visits by 9- to 30-month-old children in three areas of Thailand,Thailand
COVID-19 and Civil Society in Southeast Asia: Beyond Shrinking Civic Space,Germany
Systematic Review and Meta-analysis: The Role of Diet in the Development of Nonalcoholic Fatty Liver Disease,United Kingdom
"TMAO reductase, a biomarker for gut permeability defect induced inflammation, in mouse model of chronic kidney disease and dextran sulfate solution-induced mucositis",Thailand
Ionic liquid-based microwave-assisted extraction of protein from Nannochloropsis sp. biomass,Malaysia
The efficient conversion of D-Fructose to 5-Hydroxymethylfurfural using organic acids as catalytic promoters,Thailand
The fate of imazapyr herbicide in the soil amended with carbon sorbents,Malaysia
A Theoretical Approach to Optimize the Pipeline Data Communication in Oil and Gas Remote Locations Using Sky X Technology,Thailand
Review of Non-Thermal Plasma Technology for Hydrogenation of Vegetable Oils and Biodiesel,Thailand
Association of Circulating Metabolites With Racial Disparities in Hypertension and Stroke in the REGARDS Study,United States
"Cryopreservation of testicular cell in striped catfish (Pangasianodon hypophthalmus) and its effects on apoptosis, germ-cell specific gene expression and germ cell transplantability",Thailand
"How cyclodextrin encapsulation improves molecular stability of apple polyphenols phloretin, phlorizin, and ferulic acid: Atomistic insights through structural chemistry",Thailand
InSAR-Derived Horizontal Velocities in a Global Reference Frame,United Kingdom
Immunomodulatory Effects of New Phenanthrene Derivatives from Dendrobium crumenatum,Thailand
Non-spherical drug particle deposition in human airway using computational fluid dynamics and discrete element method,Thailand
Hexadecyltrimethylammonium-modified fly-ash zeolite for sulfate removal in treated coal-fired power plant effluent,Thailand
Changes in the distribution of annual maximum temperatures in Europe,Thailand
Subepicardial Cardiomyopathy: A Disease Underlying J-Wave Syndromes and Idiopathic Ventricular Fibrillation,United Kingdom
Long-Term Outcomes of Brugada Substrate Ablation: A Report from BRAVO (Brugada Ablation of VF Substrate Ongoing Multicenter Registry),Thailand
Superconducting state of the van der Waals layered PdH2 structure at high pressure,Thailand
Green synthesis of Ag-TiO2 nanoparticles using turmeric extract and its enhanced photocatalytic activity under visible light,Thailand
On-line Optimization of Integrated Carbon Capture and Conversion Process via the Ratings Concept: A Combined DFT and Microkinetic Modeling Approach,Thailand
Mechanistic insights into hydrogen production from formic acid catalyzed by Pd@N-doped graphene: The role of the nitrogen dopant,Thailand
Economic Feasibility of Hybrid Solar-Powered Charging Station with Battery Energy Storage System in Thailand,Thailand
Prospect of Hydrogen Usage in the Industrial Sector: Thailand Context,Thailand
Influence of a Transparent and Edible Coating of Encapsulated Cannabidiol Nanoparticles on the Quality and Shelf Life of Strawberries,Thailand
Alternative platform for COVID-19 diagnosis based on AuNP-modified lab-on-paper,Thailand
Routing in offshore wind farms: A multi-period location and maintenance problem with joint use of a service operation vessel and a safe transfer boat,China
Prevalence of Ocular Candidiasis and Candida Endophthalmitis in Patients with Candidemia: A Systematic Review and Meta-Analysis,Thailand
Coordination environment dependent stability of Cu-based MOFs towards selective adsorption desulfurization,China
Artificial interface modification of Ni-rich ternary cathode material to enhance electrochemical performance for Li-ion storage through RF-plasma-assisted technique,Taiwan
Aqueous solutions of chiral ionic liquids based on (–)-menthol: An experimental and computational study of volumetric and transport properties,Czech Republic
Dielectric barrier discharge plasma for catalytic-free palm oil hydrogenation using glycerol as hydrogen donor for further production of hydrogenated fatty acid methyl ester (H-FAME),Thailand
"Technical insights on various routes of hydrogen production from pharmaceutical, hydrothermal, sewage and textile wastewaters: Cost comparison and challenges",India
Paper-based electrochemical sensor for simultaneous detection of salivary Δ⁹-tetrahydrocannabinol and thiocyanate to differentiate illegal cannabis smokers,Thailand
A real-time fire evacuation system based on the integration of Building Information Modeling and Augmented Reality,Thailand
Does routine spirometry impact on clinical decisions and patient-related outcome measures of children seen in respiratory clinics: an open-label randomised controlled trial,Australia
Two-Stage Sequential Adsorption System for Denitrogenation and Desulfurization of Model Diesel Oil over Ion-Exchanged Y Zeolites,Thailand
"Assessment of health burden due to the emissions of fine particulate matter from motor vehicles: A case of Nakhon Ratchasima province, Thailand",Thailand
Apathy in Patients With Cerebral Amyloid Angiopathy: A Multimodal Neuroimaging Study,United States
Alcohol Solvent Assisted Synthesis of Metallic and Metal Oxide Catalysts: As-Prepared Cu/ZnO/Al2O3 Catalysts for Low-Temperature Methanol Synthesis with an Ultrahigh Yield,Japan
Improved electrochemical supercapacitive properties of CuO-Ni(OH)2 nanocomposites by eco-friendly low-temperature synthesis,Thailand
Rhizosphere Microbiome: A Fascinating Microbial Community,Thailand
The rhizosphere: Microbial community structure and plant-microbe ecology,Thailand
"The rhizosphere: Structure, ecology and significance",Thailand
Preface,Thailand
Diversity and application of yeasts in the rhizosphere,Thailand
"Rhizobia genome: Diversity, comparation, evolution and function",Thailand
Distribution of proteobacteria in the rhizosphere and their plant beneficial interactions,Thailand
Spore-forming bacteria in rhizosphere: Distribution and application,Thailand
Diversity of actinobacteria in the rhizosphere and their biotechnological applications,Thailand
Antibiotic mechanism of action and resistance,Thailand
Functional groups and moisture absorption of palm oil empty fruit bunch fibers/tapioca starch biocomposite film,Thailand
Overactive Bladder Symptom Score Changes after Pessary Insertion in Women with Pelvic Organ Prolapse and Overactive Bladder อาการกระเพาะปัสสาวะไวเกินในผู้ป่วยที่มีภาวะอุ้งเชิงกรานหย่อน ภายหลังการรักษา ด้วยห่วงพยุงช่องคลอด,Thailand
"Clinical Characteristics, Prognostic Factors and Overall Survival of Patients with Uterine Sarcoma at King Chulalongkorn Memorial Hospital during 2002-2019",Thailand
