Title,cover_date,authkey_word
Evaluation of the Varian TrueBeam™ 6 MV phase-space files for the Monte Carlo simulation in small field dosimetry,2022-09-01,"Monte Carlo simulation, phase-space file, Small field"
"Development and validation of a simple, sensitive and reproducible method for simultaneous determination of six polyphenolic bioactive markers in Dendrobium plants",2022-09-01,"Dendrobium, Orchid, Phenolic compounds, UPLC"
Treatment outcomes among high-risk neuroblastoma patients receiving non-immunotherapy regimen: Multicenter study on behalf of the Thai Pediatric Oncology Group,2022-09-01,"high risk, neuroblastoma, non-immunotherapy, outcomes, Thailand"
In vitro biological activities of the flexible and virus nanoparticle-decorated silk fibroin-based films,2022-09-01,"Bioconjugation, Silk fibroin, Tobacco mosaic virus"
Efficacy of international web-based educational intervention in the detection of high-risk flat and depressed colorectal lesions higher (CATCH project) with a video: Randomized trial,2022-09-01,"colonoscopy, detection, education, flat and depressed lesions, randomized trial"
Compressive Behavior and Durability Performance of High-Volume Fly-Ash Concrete with Plastic Waste and Graphene Nanoplatelets by Using Response-Surface Methodology,2022-09-01,"Graphene nanoplatelets (GNPs), High-volume fly ash (HVFA), HVFA concrete, Plastic waste (PW), Response-surface methodology (RSM)"
Ten Years of Change in Bariatric/Metabolic Surgery in the Asia–Pacific Region with COVID-19 Pandemic: IFSO-APC National Reports 2021,2022-09-01,"Asia–Pacific region, Bariatric/metabolic surgery, COVID-19, Indication, Insurance coverage"
The consumption of Indonesian local food and its relationship with body mass index among female university students,2022-09-01,"Body mass index, Female university students, Indonesian food consumption, Overnutrition"
Intradural disc herniation of L2/3: A case report and literature review,2022-09-01,"Diagnostic imaging, Durotomy, Interbody fusion, Intradural herniation, Lumbar disc disease, Open discectomy"
Production of cleaner waste tire pyrolysis oil by removal of polycyclic aromatic hydrocarbons via hydrogenation over Ni-based catalysts,2022-09-01,"hydrogenation, nickel, polycyclic aromatic hydrocarbons, pyrolysis, waste tire"
One-Pot Synthesis of Glycosyl Chlorides from Thioglycosides Mediated by a Bromodiethylsulfonium Salt as a Mild Oxidant,2022-09-01,"bromodiethylsulfonium bromopentachloroantimonate, glycosyl chlorides, one-pot synthesis, thioglycosides"
Data efficient reinforcement learning and adaptive optimal perimeter control of network traffic dynamics,2022-09-01,"Adaptive optimal perimeter control, Closed-loop stability, Experience replay, Heterogeneous data resolution, Integral reinforcement learning, Macroscopic fundamental diagram"
Piezoelectric energy harvesting systems for biomedical applications,2022-09-01,"Biomedical, Energy harvesters, Healthcare, Piezoelectricity, Smart materials"
Recent developments in biorefining of macroalgae metabolites and their industrial applications - A circular economy approach,2022-09-01,"Biochemicals, Bioenergy, Biorefining, Cosmetics, Macroalgae"
P. edulis Extract Protects Against Amyloid-β Toxicity in Alzheimer’s Disease Models Through Maintenance of Mitochondrial Homeostasis via the FOXO3/DAF-16 Pathway,2022-09-01,"Alzheimer’s disease, DAF-16, DCT-1, Glutamatergic neurons, Mitophagy"
IL-1Ra and sVCAM-1 in chikungunya virus infection,2022-09-01,"Chikungunya, IL-1Ra, VCAM-1"
Angle Closure Glaucoma—Update on Treatment Paradigms,2022-09-01,"Angle closure, Glaucoma, Primary angle closure disease, Treatment"
"Board gender diversity, corporate social commitment and sustainability",2022-09-01,"corporate governance, corporate social responsibility, female director, managerial power theory, social capital, social commitment, sustainability"
Formation of Seven-Membered Rings by Ring-Closing Metathesis of Vinyl Bromides,2022-09-01,"carbocycles, Grubbs catalyst, heterocycles, ring-closing metathesis, vinylic bromides"
The use of corporal punishment against children in Myanmar: An analysis of data from the 2015–2016 Myanmar Demographic and Health Survey,2022-09-01,"Corporal punishment, Physical punishment, Violence against children, Violent discipline"
Urinary red blood cell-derived microparticles and phosphatidylserine-exposing red blood cells in glomerular and non-glomerular hematuria patients,2022-09-01,"flow cytometry, hematuria, microparticle, phosphatidylserine, urinalysis"
Comparison of Malassezia spp. colonization between human skin exposed to high- and low-ambient air pollution,2022-09-01,"fungus, human microbiome, pollution, skin diseases, yeasts"
Dendrite suppression with zirconium (IV) based metal–organic frameworks modified glass microfiber separator for ultralong-life rechargeable zinc-ion batteries,2022-09-01,"Aqueous zinc-ion battery, Glass microfiber separator, Metal–organic framework, Zr-MOFs"
Cryptic Plasmodium inui and Plasmodium fieldi Infections Among Symptomatic Malaria Patients in Thailand,2022-09-01,"cytochrome oxidase 1, malaria, Plasmodium fieldi, Plasmodium inui, Thailand"
RP-HPLC estimation of thermal oxidation of thymoquinone in Nigella sativa with reference to its antioxidant potential and vis-a-vis in-vitro DNA damage inhibition,2022-09-01,"Antioxidant, DNA damage inhibition, Nigella sativa, Thermal oxidation, Thymoquinone"
Incidence and risk factors associated with falls among women with breast cancer during taxane-based chemotherapy,2022-09-01,"Breast cancer, Fall incidence density, Physical performance test, Taxane-based chemotherapy"
"‘We are inferior, we have no rights’: Statelessness and mental health among ethnic minorities in Northern Thailand",2022-09-01,"Ethnic minorities, Legal status, Mental health, Stateless, Thailand"
Fatty acid acylated flavonol glycosides from the seeds of Nephelium lappaceum and their nitric oxide suppression activity,2022-09-01,"Flavonol glycosides, Nephelium lappaceum, Nitric oxide suppression, Rambutan, Sapindaceae"
Grice extra-articular subtalar fusion for spastic pes planovalgus,2022-09-01,"Arthrodesis, Cerebral palsy, Flatfoot, Grice extra-articular subtalar fusion, Subtalar joint, Treatment outcome"
Lithium inserted ZnSnN2 thin films for solar absorber: n to p-type conversion,2022-09-01,"Lithium, Photoabsorber, Photovoltaic, Semiconductor, ZnSnN2 thin films"
"Distribution of Vibrionaceae in farmed Asian sea bass, Lates calcarifer in Thailand and their high prevalence of antimicrobial resistance",2022-09-01,"antimicrobial resistance, Asian sea bass, distribution, Vibrionaceae"
Receptor binding domain proteins of SARS-CoV-2 variants produced in Nicotiana benthamiana elicit neutralizing antibodies against variants of concern,2022-09-01,"COVID-19, immunogenicity, plant-produced recombinant protein, receptor-binding domain, SARS-CoV-2, subunit vaccine, variant vaccine"
Synthesis of novel graphene aerogel encapsulated bismuth oxyiodide composite towards effective removal of methyl orange azo-dye under visible light,2022-09-01,"Bismuth oxyiodide, Composites, Graphene aerogel, Methyl orange, Photocatalysis"
Numerical modelling of bond mechanism of ETS FRP bar‒concrete joints with long embedment length,2022-09-01,"Adhesive, Bond model, Concrete, Effective bond length, Embedded through-section"
Techno-economic sensitivity analysis for optimization of carbon dioxide capture process by potassium carbonate solution,2022-09-01,"2k factorial experimental design, CO2 capture, Potassium carbonate, Simulation, Techno-economic"
Incidence and risk factors associated with superior-segmented facet joint violation during minimal invasive lumbar interbody fusion,2022-09-01,"Adjacent segmental degeneration, Entry point, Facet joint violation Instrumentation, MIS surgery interbody fusion, Navigation, Risk factor"
Rapid prototyping of ion-selective electrodes using a low-cost 3D printed internet-of-things (IoT) controlled robot,2022-09-01,"3D-printing, Internet-of-things (IoT), Point-of-care, Potassium, Potentiometric detection, Sodium, Solid-contact ion-selective electrode"
The preparation of hydrophobic hybrid film coatings from siloxane-modified polyacrylate associated with nano-fumed silica and organo-modified clay,2022-09-01,"Hybrid coatings, Hydrophobicity, Nano-fumed silica, Organo-modified clay, Roughness profile, Siloxane-modified polyacrylate"
Effects of glutaric anhydride functionalization on filler-free benzoxazine/epoxy copolymers with shape memory and self-healing properties under near-infrared light actuation,2022-09-01,"Bio-based benzoxazine, Near-infrared light, Photothermal effects, Self-healing polymers, Shape memory polymers"
Closed-form formula for conditional moments of generalized nonlinear drift CEV process,2022-09-01,"3/2-SVM, Closed-form formula, Conditional moment, ECIR Process, Nonlinear drift CEV process"
Fine-tuned fabrication parameters of CaO catalyst pellets for transesterification of palm oil to biodiesel,2022-09-01,"Biodiesel, CaO catalyst pellets, Catalyst pellet fabrication, Transesterification"
"2,3-Diaryl-1,1,4,4-tetracyanobutadienes as Colorimetric Sensors for Sulfide Ion in Aqueous Media",2022-09-01,"colorimetric sensors, hydrogen sulfide sensor, polycyanobutadienes, sulfonamides, [2+2]-cycloaddition"
Cross-sectional risk assessment of zoonotic Streptococcus suis in pork and swine blood in Nakhon Sawan Province in northern Thailand,2022-09-01,"dose–response model, maximum likelihood estimator, pork, probability distribution, risk assessment, Streptococcus suis illness, swine blood"
A systematic analysis of ultrastructural lesions in the Plasmodium coatneyi splenectomized rhesus macaque model of severe malaria,2022-09-01,"malaria, Plasmodium coatneyi, rhesus macaque, tissue pathology, ultrastructure"
Effects of Socioeconomic Status on Aging People’s Health in China,2022-09-01,"Aging people, China, Health, Socioeconomic status"
Molecular detection and genetic analysis of porcine haemoplasmas in commercial pig farms from Thailand reveal a putative novel species,2022-09-01,"Candidatus Mycoplasma haemosuis, Mycoplasma parvum, Mycoplasma suis, pig, porcine haemoplasma, Thailand"
Banking relationship and default priority in consumer credit: Evidence from Thai microdata,2022-09-01,"Banking relationship, Mortgage loan, Pecking order, Unsecured debt"
Evaluation and comparison of hemagglutination inhibition and indirect immunofluorescence tests for the detection of antibodies against duck Tembusu virus,2022-09-01,"diagnosis, duck, duck Tembusu virus, hemagglutination inhibition test, indirect immunofluorescence test"
Do takeover threats influence corporate social responsibility? Evidence from hostile takeover vulnerability,2022-09-01,"corporate governance, corporate social responsibility, market for corporate control, research quotient, takeover threats"
Health risk analysis from volatile organic compounds and fine particulate matter in the printing industry,2022-09-01,"Air pollution, Health risk assessment, Occupational exposure, Press factory"
Dynamics of cellular and humoral immune responses following duck Tembusu virus infection in ducks,2022-09-01,"cellular immune responses, duck, duck Tembusu virus, humoral immune responses, virus-host interaction"
Migration of older persons seeking care in Thailand,2022-09-01,"immigration, mental health/well-being, policy issues"
Scheduled second look endoscopy after endoscopic hemostasis to patients with high risk bleeding peptic ulcers: a Randomized Controlled Trial,2022-09-01,"High risk ulcer, Rebleeding, Second look endoscopy"
The phylodynamics of emerging porcine deltacoronavirus in Southeast Asia,2022-09-01,"coronavirus, epidemiology, evolution, genetic, Lao PDR, mutation, orcine deltacoronavirus, SEA, Thailand, Vietnam"
"Survey of SARS-CoV-2 in dogs and cats in high-risk areas during the second wave of COVID-19 outbreak, Thailand",2022-09-01,"cat, dog, SARS-CoV-2, survey, Thailand"
Rose-Like 2D Layered Silicate Supported Fe3O4 Catalysts for Improved Selectivity Toward Olefins in CO Hydrogenation,2022-09-01,"CO hydrogenation, Hydrophilic property, Layered structure, Light olefins"
Attenuation values on virtual unenhanced images obtained with detector-based dual-energy computed tomography: observations on single- and split-bolus contrast protocols,2022-09-01,"Dual-energy CT, Hematuria, Renal mass, Single bolus, Split bolus, Virtual unenhanced images"
Empty Nose Syndrome Pathophysiology: A Systematic Review,2022-09-01,"empty nose syndrome, nasal perception, neurogenic dysfunction, psychogenic comorbidity"
Positive airway pressure therapy adherence for obstructive sleep apnea during the COVID-19 pandemic,2022-09-01,"COVID-19, Obstructive sleep apnea, Positive airway pressure compliance"
Alu repetitive sequence CpG methylation changes in burn scars,2022-09-01,"Alu methylation, Alu repetitive sequence, Burn scar"
"Higher education institutions, SDG2 and agri-food sustainability: lessons from Chulalongkorn University and Thailand",2022-09-01,"Chulalongkorn University, Higher education institutions, SDG2, Sufficiency economy philosophy, sustainable agri-food system, Thailand"
Building Programmatic Linkages in the Periphery: The Case of the TRT Party in Thailand,2022-09-01,"clientelism, informal organization, party organization, polarization, populism, programmatic linkages, Thailand"
Management of intravascular thrombus in cases of bilateral Wilms tumor or horseshoe kidney,2022-09-01,"Bilateral Wilms tumor, Horseshoe kidney, Intracaval tumor thrombus, Nephron-sparing surgery, Venous thrombectomy"
Association between nocturnal hypoxemic burden and glucose metabolism,2022-09-01,"Apnea–hypopnea index, Glucose, Oxygen, Sleep apnea, Sleep-disordered breathing"
"What is an ""effective"" asean competition law? a methodological note",2022-09-01,"ASEAN, Asian business, Competition law and economics, inter-country comparisons, regional integration"
Automatic Adaptive Recovery Stress ES-FEM for Lower-Bound Limit Load Analysis of Structures,2022-09-01,"Automatic adaptive mesh, elastic compensation, limit analysis, recovery stress field, smoothed finite element"
An Integrated Reinforcement Learning and Centralized Programming Approach for Online Taxi Dispatching,2022-09-01,"Deep reinforcement learning (RL), multiagent system, online vehicle routing, stochastic network traffic, vehicle dispatching"
The Impact of Organisational Climate on Employee Engagement and Performances in a Multinational Oil and Gas Exploration and Production Company in Thailand,2022-08-31,"Employee engagement, HRM, oil and gas, organisation climate, SEM"
Efficiency of Heat Transfer Improvement Performed in Circular Tubes Utilizing Various Types of Ring-Shaped Turbulators,2022-08-31,"CFD, finite volume method, Heat transfer, numerical simulations, turbulators"
Retention index based approach for simulation of results and application for validation of compound identification in comprehensive two-dimensional gas chromatography,2022-08-30,"Comprehensive heartcut, Database simulation approach, High resolution GC, Identified compound validation, Two-dimensional GC"
Pharmacokinetics and pharmacokinetic/pharmacodynamic-based dosing regimens of long-acting oxytetracycline in Nile tilapia (Oreochromis niloticus) broodstock to minimize selection of drug resistance,2022-08-30,"Antimicrobial resistance, Dosing regimens, Fish, Long-acting oxytetracycline, Pharmacokinetics, Streptococcus agalactiae"
Dietary Lasia spinosa Thw. improves reproductive performance of aged roosters,2022-08-29,"aged rooster, blood metabolites, Lasia spinosaThw, reproductive performance, RNA-seq"
Highly Efficient Conversion of Glycerol to Acetaldehyde over In2O3/HZSM-5 Catalysts,2022-08-29,"acetaldehyde, dehydration, glycerol, HZSM-5, indium oxide"
Development and internal validation of simplified predictive scoring (ICU-SEPSA score) for mortality in patients with multidrug resistant infection,2022-08-26,"antibiotic resistant, mortality, multidrug-resistant infection, predictive scoring, screening tool"
Effects of chronic mild stress on GABAergic system in the paraventricular nucleus of hypothalamus associated with cardiac autonomic activity,2022-08-26,"Cardiac autonomic activity, Chronic mild stress, GABAergic system, Paraventricular nucleus, Rat"
Prevalence of achlorhydria in an Asian population detected using Congo red staining during routine gastroscopy: 22 years' experience from a single centre,2022-08-25,"anemia, endoscopy, gastric acid secretion, gastrointesinal endoscopy"
Ethylene carbonate as an organic electrolyte additive for high-performance aqueous rechargeable zinc-ion batteries,2022-08-25,"Electrolyte additive, Ethylene carbonate, Zinc-ion battery, Zn dendrites"
"Marine biome-derived secondary metabolites, a class of promising antineoplastic agents: A systematic review on their classification, mechanism of action and future perspectives",2022-08-25,"Anticancer agents, Apoptosis, Drug discovery, Marine microorganisms, Marine-derived products, Secondary metabolites"
"Seasonal variation of groundwater quality for irrigation purposes in a semi-arid region in Tamil Nadu, India",2022-08-24,"Groundwater, Irrigation purposes, Magnesium and salinity concentration"
Evaluation of groundwater quality for drinking purposes using the WQI and EWQI in semi-arid regions in India,2022-08-24,"Anthropogenic activities, Entropy water quality index, Groundwater, Water quality index"
Effects of decellularized extracellular matrix derived from Jagged1-treated human dental pulp stem cells on biological responses of stem cells isolated from apical papilla,2022-08-23,"biocompatibility, decellularized, differentiation, Jagged1, stem cells isolated from apical papilla"
Relative tectonic activity assessment of the Northern Sumatran Fault using geomorphic indices,2022-08-23,"digital elevation model, geomorphic indices, northern sumatran fault, relative tectonic activity, strike-slip basin"
"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",2022-08-23,"Descriptive study, Health policy, Health systems, Public Health"
"A comparison of shear-mixing and solvent-induced on phase behavior, thermal and dielectric properties of PVDF-HFP/MOF composites",2022-08-20,"composites, dielectric properties, synthesis and processing techniques"
A dual-lactate sensor for milk spoilage based on modified recycled UHT milk carton cellulose surface,2022-08-20,"Cellulose, Colorimetric sensor, Electrochemical sensor, Lactate, Milk spoilage, Recycled UHT milk Carton"
Multi-reversible thermochromic polydiacetylene-CuZnFe2O4 magnetic nanocomposites with tunable colorimetric response to acid-base,2022-08-20,"Acid/base sensor, Colorimetric sensor, Magnetic nanocomposites, Polydiacetylene"
Adeno-associated virus 9 vector-mediated cardiac-selective expression of human secretory leukocyte protease inhibitor attenuates myocardial ischemia/reperfusion injury,2022-08-19,"cardiac selective expression, cardioprotection, gene therapy, ischemic/reperfusion injury, secretory leukocyte protease inhibitor (SLPI)"
Pass the parcel: visualizing environmental action across global sites,2022-08-19,"environmental behaviour, multi-sited ethnography, photovoice"
First report of bilateral synchronous male accessory breast cancer,2022-08-19,"Breast cancer, Breast surgery, General surgery"
Lightweight alkali-induced lattice-dynamical stability and energy storage mechanism of quaternary Mg-based hydrides under pressure effect,2022-08-19,"Complex hydride, Diffusion kinetics, Hydrogen release, Phase stability"
Detoxification of hemicellulosic hydrolysates for improved xylitol production,2022-08-18,"Detoxification, Hemicellulose hydrolysis, Lignocellulose, Xylitol"
The effect of self-disclosure on mass trust through TikTok: An empirical study of short video streaming application users,2022-08-18,"mass trust, perceived similarity, self-disclosure, short video application, social media, trust disposition"
"Adaptation and Construct Validity Evaluation of a Tablet-Based, Short Neuropsychological Test Battery for Use With Adolescents and Young Adults Living With HIV in Thailand",2022-08-18,"Adaptation, Computerized neurocognitive tests, Perinatal hiv infection, Psychometric validity, Thailand"
Lignin-first biorefining of Nordic poplar to produce cellulose fibers could displace cotton production on agricultural lands,2022-08-17,"climate-adapted poplar, dissolving pulp, land use change, life cycle assessment, lignin, reductive catalytic fractionation, regenerated cellulose, savings in blue water, short rotation forestry, textile fibers"
The first evidence of microplastic presence in pumice stone along the coast of Thailand: A preliminary study,2022-08-15,"marine debris, microplastics, monsoon season, South China Sea, volcano"
Effect of different stainless steel surfaces on the formation and control of Vibrio parahaemolyticus biofilm,2022-08-15,"Benzalkonium chloride, Stainless steel finishing, Stainless steel type"
"Interior plants: Trends, species, and their benefits",2022-08-15,"Indoor plants, Interior landscape, Interiorscape"
An IoT based authentication system for therapeutic herbs measured by local descriptors using machine learning approach,2022-08-15,"Artificial Neural Network, Histogram of oriented gradients, Machine learning, Medicinal leaf dataset, Medicinal plant classification, oriented FAST and rotated BRIEF, Raspberry Pi, Scale invariant feature transform, Support vector machine"
Production of human embryonic kidney 293T cells stably expressing C-X-C chemokine receptor type 4 (CXCR4) as a screening tool for anticancer lead compound targeting CXCR4,2022-08-15,"Binding assay, CXCR4, Flow cytometry, HEK293T cells, Overexpression"
Plant growth-promoting actinobacterial inoculant assisted phytoremediation increases cadmium uptake in Sorghum bicolor under drought and heat stresses,2022-08-15,"Abiotic stress, Antioxidant enzymes, Cadmium, Phytoremediation, Plant growth-promoting actinobacteria, Sorghum bicolor"
"Glowing combustion synthesis, characterization and biomedical properties of Sr-hardystonite (Sr2ZnSi2O7) powders",2022-08-15,"Bioactivity, Biomaterial, Biomineralization, Citric acid, Sol-gel combustion synthesis, Sr-hardystonite, Succinic acid"
Adsorption ability of pristine C24N24 nanocage promising as high hydrogen storage material: A DFT-D3 investigation,2022-08-12,"Adsorption energy, C24N24 nanocage, DFT method, H2 adsorption, Hydrogen storage"
"In (deficit) schizophrenia, a general cognitive decline partly mediates the effects of neuro-immune and neuro-oxidative toxicity on the symptomatome and quality of life",2022-08-12,"antioxidants, deficit schizophrenia, neuro-immune, oxidative stress, psychiatry, tryptophan catabolites"
Management of dysphagia and gastroparesis in Parkinson’s disease in real-world clinical practice – Balancing pharmacological and non-pharmacological approaches,2022-08-11,"diagnosis, dysphagia, gastroparesis, multidisciplinary team, non-pharmacological treatment, Parkinson’s disease, pharmacological treatment, treatment"
The ankle kinematic reference of normal gait pattern in Thai adults,2022-08-11,"ankle rotation, culture, foot progression, gender, motion analysis"
Does the application of expandable cages in TLIF provide improved clinical and radiological results compared to static cages? A meta-analysis,2022-08-10,"expandable cage, meta-analysis, static cage, TLIF, transforaminal lumbar interbody fusion"
Brain laterality evaluated by F-18 fluorodeoxyglucose positron emission computed tomography in autism spectrum disorders,2022-08-10,"autism spectrum disorders, brain glucose metabolism, F-18 FDG PET/CT, laterality, positron emission tomography, treatment by non-invasive brain stimulation"
Influence of ammonia and NaCl on nitrifying community and activity: Implications for formulating nitrifying culture augmentation,2022-08-10,"Ammonia-oxidizing archaea, Ammonia-oxidizing bacteria, Bioaugmentation, Comammox, Recirculation aquaculture systems"
Development of a child-rearing promotion of sexual abstinence scale (CPSAS) in Thai female adolescents at two Thai universities,2022-08-09,"Child rearing, Instrument development, Promoting sexual abstinence, Thai female adolescents"
Development of multi-component counseling program for enhancing resilience among Thai caregivers of older persons with dementia,2022-08-09,"Caregivers, Dementia, Multi-component counseling program, Older person, Resilience"
Systemically targeted cancer immunotherapy and gene delivery using transmorphic particles,2022-08-08,"bacteriophage, cancer immunotherapy, cytokines, targeted gene delivery, vector development"
"A preliminary assessment of geological CO2 storage in the Khorat Plateau, Thailand",2022-08-05,"alkaline basalt, carbon storage, evaporite, Khorat Plateau, petroleum reservoir"
Genetic characterization of hypervirulent Klebsiella pneumoniae responsible for acute death in captive marmosets,2022-08-04,"human, hypervirulent, K2, Klebsiella pneumoniae, marmoset, ST65"
"The effect of customer trust and commitment on customer sustainable purchasing in e-marketplace, the antecedents of customer learning value and customer purchasing value",2022-08-03,"customer commitment, customer learning value, customer purchasing value, customer sustainable purchasing, customer trust, e-marketplace"
Case report: Thromboembolic heartworm induced lower limb necrosis in a dog,2022-08-03,"aberrant, dog, heartworm, ischemia, parasitic thrombosis"
Precision spinal gene delivery-induced functional switch in nociceptive neurons reverses neuropathic pain,2022-08-03,"GAD65 and VGAT, long-lasting pain reversal, neuropathic pain, precision spinal vector delivery, subpial injection technique, subpial non-human primates, subpial pig, targeted AAV9 delivery"
Critical roles of sepsis-reshaped fecal virota in attenuating sepsis severity,2022-08-02,"CLP, fecal transplantation, microbiome, mycobiome, sepsis, virome"
Public face masks wearing during the COVID-19 pandemic: A comprehensive analysis is needed for potential implications,2022-08-01,"Contaminants, Exposure, Face mask benefit, Health risk, Microplastics"
4-Aryl-N-phenylpyrimidin-2-amines targeting EGFR-tyrosine kinase attenuated EGFR-expressing cell lines,2022-08-01,"4-Aryl-N-Phenylpyrimidin-2-amine compounds, Apoptosis, Cancer hallmarks, Epidermal growth factor receptor (EGFR), Tyrosine kinase inhibitors (TKIs)"
In-tube gel electro-membrane combined with microfluidic paper-based device: A green and miniaturized extraction mode for the chromium speciation,2022-08-01,"Chromium speciation, Colorimetric analysis, In-tube gel electro-membrane microextraction, Microfluidic paper-based analytical devices"
Polymyxin B Hemoperfusion in Pediatric Septic Shock: Single-Center Observational Case Series,2022-08-01,"blood purification, children; pediatric intensive care, Pediatric Logistic Organ Dysfunction 2 score, polymyxin B hemoperfusion, septic shock"
Identifying Factors Influencing Productivity of Older Workers in Service Sector: A Case Study in Pilot Companies in Thailand,2022-08-01,"development, employment, gologit, older worker, productivity, promoting work, service sector, Thailand"
Minor Elements and Color Causing Role in Spinel: Multi-Analytical Approaches,2022-08-01,"color, gem, heat treatment, spinel, XAS"
"Expressing OsiSAP8, a Zinc-Finger Associated Protein Gene, Mitigates Stress Dynamics in Existing Elite Rice Varieties of the ‘Green Revolution’",2022-08-01,"abiotic stress, IR36, OsiSAP8, Port Ubi2.3, promoter, zinc-finger protein"
Strong Correlations between the Binding Antibodies against Wild-Type and Neutralizing Antibodies against Omicron BA.1 and BA.2 Variants of SARS-CoV-2 in Individuals Following Booster (Third-Dose) Vaccination,2022-08-01,"antibody, correlation, COVID-19, neutralization, omicron, SARS-CoV-2"
Effects of Titanium–Silica Oxide on Degradation Behavior and Antimicrobial Activity of Poly (Lactic Acid) Composites,2022-08-01,"antimicrobial activity, hydrolytic degradation, photocatalytic degradation, silica, titania, titanium silicon oxide"
CLOVER Robot: A Minimally Actuated Jumping Robotic Platform,2022-08-01,"jumping locomotion, mechanism design, robotics in hazardous fields, space robotics and automation"
Silkworm Protein-Hydroxyapatite Blend Films for Tissue Engineering Applications,2022-08-01,"Films, Hydroxyapatite, Pupae proteins, Scaffolds, Silkworms"
Enhancing Genome-Scale Model by Integrative Exometabolome and Transcriptome: Unveiling Carbon Assimilation towards Sphingolipid Biosynthetic Capability of Cordyceps militaris,2022-08-01,"Cordyceps militaris, genome-scale metabolic model, metabolic footprinting, metabolic responses, sphingolipid, transcriptome"
Low Measles Seropositivity Rate among Thai Adolescents in the Thai National Immunization Program,2022-08-01,"adolescents, children, measles, seroprevalence, Thai"
Homologous or Heterologous COVID-19 Booster Regimens Significantly Impact Sero-Neutralization of SARS-CoV-2 Virus and Its Variants,2022-08-01,"booster, COVID-19, neutralization, vaccine, variants of concern"
Safety and Humoral and Cellular Immunogenicity of the BNT162b2 SARS-CoV-2 Vaccine in Liver-Transplanted Adolescents Compared to Healthy Adolescents,2022-08-01,"adolescents, BNT162b2, immune response, liver transplant, vaccine"
"Streptococcus pneumoniae Causing Invasive Diseases in Children and Adults in Central Thailand, 2012–2016",2022-08-01,"antimicrobial susceptibility, invasive pneumococcal diseases (IPD), pneumococcal conjugate vaccine (PCV), serotype"
Glaucoma through Animal’s Eyes: Insights from the Evolution of Intraocular Pressure in Mammals and Birds,2022-08-01,"comparative medicine, evolutionary medicine, glaucoma, IOP, life history"
Load versus Strain Relationships of Single and Continuous Span Full-Scale Pre-cast Prestressed Concrete Girders for Monorail Systems,2022-08-01,"full-scale precast post-tension girder, modern cities, monorail system, service load, straddle monorail, ultimate load"
A Heterogeneous Bifunctional Carbon Nanocatalyst from Plastic Waste to Efficiently Catalyze Waste Cooking Oil into Biodiesel,2022-08-01,"fuel properties, heterogeneous catalyst, optimization, physiochemical characterization, reusability, transesterification"
Intra-Articular Leukocyte-Rich Platelet-Rich Plasma versus Intra-Articular Hyaluronic Acid in the Treatment of Knee Osteoarthritis: A Meta-Analysis of 14 Randomized Controlled Trials,2022-08-01,"hyaluronic acid, knee, leukocyte-poor platelet-rich plasma, leukocyte-rich platelet-rich plasma, osteoarthritis"
Risk Factors for Community-Acquired Urinary Tract Infections Caused by Multidrug-Resistant Enterobacterales in Thailand,2022-08-01,"community, Enterobacterales, mcr-9, multidrug resistance, risk factors, urinary tract infection"
A Systems Thinking Approach towards Single-Use Plastics Reduction in Food Delivery Business in Thailand,2022-08-01,"COVID-19, food delivery, leverage points, single-use plastic, sustainable practices, system dynamics, systems thinking"
"Food Issues in the Context of the COVID-19 Pandemic: A Study of Ho Chi Minh City, Vietnam",2022-08-01,"COVID-19, food issues, Ho Chi Minh City, pandemic, Vietnam"
Total Quality and Innovation Management in Healthcare (TQIM-H) for an Effective Innovation Development: A Conceptual Framework and Exploratory Study,2022-08-01,"effective innovation development, healthcare innovation, healthcare management, quality and innovation management"
Novel Organization of the Staphylococcal Cassette Chromosome mec Composite Island in Clinical Staphylococcus haemolyticus and Staphylococcus hominis Subspecies hominis Isolates from Dogs,2022-08-01,"composite island, dog, SCCmec, Staphylococcus haemolyticus, Staphylococcus hominis subsp. hominis"
Incidence of Respiratory Syncytial Virus Lower Respiratory Tract Infections during the First 2 Years of Life: A Prospective Study Across Diverse Global Settings,2022-08-01,"burden of disease, epidemiology, incidence, infants, respiratory syncytial virus, respiratory tract infections, young children"
"Rapid Synergistic Biofilm Production of Pseudomonas and Candida on the Pulmonary Cell Surface and in Mice, a Possible Cause of Chronic Mixed Organismal Lung Lesions",2022-08-01,"acute pneumonia, alginate, Candida albicans, interkingdom biofilms, Pseudomonas aeruginosa, psl"
Relevance of ω-6 GLA Added to ω-3 PUFAs Supplements for ADHD: A Narrative Review,2022-08-01,"attention deficit hyperactivity disorder (ADHD), brain function, brain structure, cognition, developmental, difference, gamma-linolenic acid (GLA), hyperactivity, neuro-immune, neuroinflammatory, oxidative stress, wellbeing, ω-3 PUFAs"
"Lowered Quality of Life in Long COVID Is Predicted by Affective Symptoms, Chronic Fatigue Syndrome, Inflammation and Neuroimmunotoxic Pathways",2022-08-01,"depression, depression, inflammation, Long COVID, myalgic encephalomyelitis/chronic fatigue syndrome, neuro-immune, psychiatry"
Aspiletrein A Induces Apoptosis Cell Death via Increasing Reactive Oxygen Species Generation and AMPK Activation in Non-Small-Cell Lung Cancer Cells,2022-08-01,"AMP-activated protein kinase, apoptosis, aspiletrein A, non-small-cell lung cancer cells, reactive oxygen species"
