Title,Author_count,subtype,Subject_area_count,Cite_count
Biocompatibility study of modified injectable hyaluronic acid hydrogel with mannitol/BSA to alveolar bone cells,4,ar,2,8
Effects of electrolytes and fractionated dissolved organic matter on selective adsorption of pharmaceuticals on terephthalic acid-based metal-organic frameworks,4,ar,2,8
Revisiting the tectonic evolution of the Triassic Palaeo-Tethys convergence zone in northern Thailand inferred from detrital zircon U-Pb ages,5,ar,1,5
Molecular and phylogenetic analysis of Vietnamese canine parvovirus 2C originated from dogs reveals a new Asia-IV clade,4,ar,2,15
Molecular characterization identifies intra-host recombination and zoonotic potential of canine rotavirus among dogs from Thailand,9,ar,2,8
"Tinea nigra palmaris-associated peritonitis, caused by Hortaea werneckii: The first case report in a peritoneal dialysis patient",5,ar,1,3
"Detecting trade-offs, synergies and bundles among ecosystem services demand using sociodemographic data in Omo Biosphere Reserve, Nigeria",4,ar,3,2
"Vegetation history and human impacts from Thong Pha Phum, western Thailand during the past 700 years",4,ar,3,1
Clinical implications of the arterial supplies and their anastomotic territories in the nasolabial region for avoiding arterial complications during soft tissue filler injection,6,ar,2,4
Low rate of recurrent bleeding after double-balloon endoscopy-guided therapy in patients with overt obscure gastrointestinal bleeding,10,ar,1,2
Diversity of the Swine Leukocyte Antigen Class I and II in Commercial Pig Populations,4,ar,1,1
"Interpretation and Reconstruction of Depositional Environment and Petroleum Source Rock Using Outcrop Gamma-ray Log Spectrometry From the Huai Hin Lat Formation, Thailand",3,ar,1,1
Psychological distress during COVID-19 pandemic in low-income and middle-income countries: A cross-sectional study of older persons in Thailand,2,ar,1,15
Characterization of T-Cell Responses to SMX and SMX-NO in Co-Trimoxazole Hypersensitivity Patients Expressing HLA-B*13:01,14,ar,2,9
Efficacy of Combination Docetaxel and Nintedanib in Advanced Non-Small Cell Lung Cancer in Thailand: A Multicenter Study,9,ar,2,3
Guidance is not always better: The effect of structured guidance and skepticism on auditors’ planning materiality,2,ar,4,0
Development of a Sensitive Headspace Gas Chromatography-Mass Spectrometry Method for the Simultaneous Determination of Nitrosamines in Losartan Active Pharmaceutical Ingredients,6,ar,2,17
NaI-mediated oxidative amidation of benzyl alcohols/aromatic aldehydes to benzamides via electrochemical reaction,4,ar,3,1
Creating inclusion for transwomen at work through corporate social responsibility: The contributions of Bandhu in Bangladesh,1,ch,3,0
Effect of catalyst layer with zeolite on the performance of a proton exchange membrane fuel cell operated under low-humidity conditions,4,ar,4,9
Mechanical properties and microstructures of stabilised dredged expansive soil from coal mine,6,ar,2,24
Antidepressants and Risk of Sudden Cardiac Death: A Network Meta-Analysis and Systematic Review,10,ar,1,5
Correlation network analysis in the stock exchange of Thailand (SET),2,cp,4,4
Simulating artificial neural network using hierarchical coloured petri nets,2,cp,4,1
AN ANALYTICAL OPTION PRICING FORMULA for MEAN-REVERTING ASSET with TIME-DEPENDENT PARAMETER,3,ar,1,6
A Discrete Event Simulation Model for Evaluating Inland Terminal's efficiency: A Case Study of Ladkrabang Inland Container Depot,2,cp,6,2
Automatic Aircraft Shadow Removal from Remote Sensing Images Using Mask-ShadowGAN,5,cp,6,0
Construction Process Quality Control Assisted Mobile Application,10,cp,6,2
Building Detection in Airports through Remote Sensing Image Using YOLOv3 with Jet Saliency Map,4,cp,6,1
An Evaluation of Supplier Performance based on a Three-Dimensional Fuzzy TOPSIS Framework,2,cp,6,0
Developing Module Generation for Odoo Using Concept of Low-Code Development Platform and Automation Systems,3,cp,6,2
Anacardium Occidentale L. Leaf Extracts Protect Against Glutamate/H2O2-Induced Oxidative Toxicity and Induce Neurite Outgrowth: The Involvement of SIRT1/Nrf2 Signaling Pathway and Teneurin 4 Transmembrane Protein,5,ar,2,18
TiO2-Coated CsPbI3Quantum Dots Coupled with Polyoxometalates for On/Off Fluorescent Photoswitches,10,ar,1,5
Cervical cancer screening,3,ch,1,0
Automatic diagnosis of venous thromboembolism risk based on machine learning,4,cp,5,1
Paper-based DNA sensor enabling colorimetric assay integrated with smartphone for human papillomavirus detection,4,ar,3,14
Spectrum and morphology of the very-high-energy source HAWC J2019+368,82,ar,2,12
Review on the Conceptual Design of Self-Healable Nitrile Rubber Composites,4,re,2,6
Solution-mixing method for large-scale production of reversible thermochromic and acid/base-colorimetric sensors,5,ar,3,11
Gut microbiota-derived vitamins – underrated powers of a multipotent ally in psychiatric health and disease,6,re,2,34
The mobilization of state-sponsored mass organizations since the 2006 coup in Thailand,1,ch,1,0
CryptoType – Public Datasets for MALDI-TOF-MS Based Differentiation of Cryptococcus neoformans/gattii Complexes,9,ar,4,3
Mathematical Model to Study Vanadium Ion Crossover in an All-Vanadium Redox Flow Battery,5,ar,4,15
Covalent Organic Frameworks Enabling Site Isolation of Viologen-Derived Electron-Transfer Mediators for Stable Photocatalytic Hydrogen Evolution,9,ar,2,107
Tailoring immediate release FDM 3D printed tablets using a quality by design (QbD) approach,2,ar,1,32
Bioponic system for nitrogen and phosphorus recovery from chicken manure: Evaluation of manure loading and microbial communities,6,ar,1,18
"Effect of temperature on the equilibrium solubility of dimethylolpropionic acid: Measurement, correlation, thermodynamic analysis and solvent selection",6,ar,6,6
Stress-induced phase stabilization and transformation in equiatomic CuZr B19’ martensite: A DFT study,4,ar,4,2
Wood flour-high density polyethylene composites: Influence of silanization and esterification on mechanical properties,4,ar,4,13
Mesoporous ferromagnetic manganese ferrite nanoparticles for enhanced visible light mineralization of azoic dye into nontoxic by-products,5,ar,4,24
Stability of hepatitis B virus pregenomic RNA in plasma specimens under various temperatures and storage conditions,9,ar,3,3
Buddhism and abortion,1,ch,2,0
Antioxidant and UV-Blocking Properties of a Carboxymethyl Cellulose-Lignin Composite Film Produced from Oil Palm Empty Fruit Bunch,9,ar,2,9
"Sex Differences in Brown Adipose Tissue Function: Sex Hormones, Glucocorticoids, and Their Crosstalk",3,re,1,32
Toward the Rapid Diagnosis of Sepsis: Detecting Interleukin-6 in Blood Plasma Using Functionalized Screen-Printed Electrodes with a Thermal Detection Methodology,8,ar,1,23
Use of water hyacinth waste to produce fibre-reinforced polymer composites for concrete confinement: Mechanical performance and environmental assessment,7,ar,4,31
"Actinomycetes: Taxonomy, genomic approach and applications",3,ch,1,0
Bile salt hydrolase activity of lactic acid bacteria: A potential for health,2,ch,1,0
Taxonomic diversity and applications of secondary metabolites of amycolatopsis,2,ch,1,0
Diversity and metabolites of endophytic actinomycetes from plant roots,2,ch,1,0
Spore-forming lactic acid bacteria and their abilities for utilization,3,ch,1,0
Antimicrobial products: An important feature of lab and their applications,2,ch,1,0
Diversity and production of γ-aminobutyric acid by lactic acid bacteria,2,ch,1,0
"Streptomyces: Distribution, biocontrol and plant growth promoting activity",2,ch,1,0
Efficient Transient Expression of Recombinant Proteins Using DNA Viral Vectors in Freshwater Microalgal Species,4,ar,1,20
Data-driven analysis of the rotational energy landscapes of an organic cation in a substituted alloy perovskite,6,ar,2,0
A rare case of spontaneous haemothorax in patient with haemophilia A,2,ar,1,0
"Highly selective simultaneous determination of Cu(ii), Co(ii), Ni(ii), Hg(ii), and Mn(ii) in water samples using microfluidic paper-based analytical devices",4,ar,5,30
Upper Critical Solution Temperature Behavior of pH-Responsive Amphoteric Statistical Copolymers in Aqueous Solutions,6,ar,2,9
Gasification of food waste in supercritical water: An innovative synthesis gas composition prediction model based on Artificial Neural Networks,6,ar,4,33
Development of loop-mediated isothermal amplification (LAMP) assay for rapid detection of Colletotrichum gloeosporioides in mango,6,ar,2,0
Comparative incorporation of Sn and In in Mg(Al)O for the enhanced stability of Pt/MgAl(X)O catalysts in propane dehydrogenation,6,ar,2,7
Wait and see for acute dialysis: but for how long?,2,no,1,5
Application of Vendor Managed Inventory in a Deodorant Manufacturing Company,2,cp,4,0
Preface,1,ed,4,0
Warehouse Management Improvement for A Leather Dyeing Factory,2,cp,4,1
"Success Factors of Business Continuity Management Implementation Using Analytic Hierarchy Process-A case study of an automotive part company in Ayutthaya Province, Thailand",5,cp,4,3
Many-Objective Parallel Adjacent U-shaped Assembly Line Balancing Operated by Human and Robot,2,cp,4,0
Support vector regression algorithm modeling to predict the parturition date of small - To medium-sized dogs using maternal weight and fetal biparietal diameter,4,ar,1,3
The effects of customer learning and shopping value on intention purchase and reuse in a digital market: The institutional trust–commitment perspective,4,ar,5,5
Evaluation of cortical bone microdamage and primary stability of orthodontic miniscrew using a human bone analogue,6,ar,2,2
"Lipopolysaccharide-enhanced responses against aryl hydrocarbon receptor in fcgriib-deficient macrophages, a profound impact of an environmental toxin on a lupus-like mouse model",6,ar,7,13
Alterations in pore-forming subunits of adenosine triphosphate-sensitive potassium channels in pressure overload rat cardiomyocytes,5,ar,2,1
"Oxidation behavior at 1173 K of modified P/M Stainless steel 316 L by addition of Cr, Ni, and Cr with Ni",6,ar,3,1
Combined curcuma longa and cratoxylum formosum extracts possess anti-liver cancer and anti-HBV activities in hepG2.2.15,3,ar,2,0
Plural partisans: Thailand’s people’s democratic reform committee protesters,2,ar,4,1
Effectiveness of thiamine therapy in mortality rate in patients with septic shock: A systematic review and meta-analysis,9,re,3,3
Early penile rehabilitation with a vacuum erectile device in patients undergoing robotic-assisted radical prostatectomy: A randomized trial,5,ar,1,1
Brain exercising games with consumer-grade single-channel electroencephalogram neurofeedback: Pre-post intervention study,4,ar,4,8
Microscopic and Metagenomic Evidence for Eukaryotic Microorganisms Associated with Atacama Desert Populations of Giant Equisetum,8,ar,2,3
Challenges and factors affecting patent valuation: The case of Thailand 4.0,3,ar,1,1
Automatic Sleep Data Scoring by Artificial Intelligence: A Pilot Study in Thai Population,6,cp,6,3
Computer Vision-aided CRISPR Diagnostics for the Detection of COVID-19,12,cp,6,2
Temporal trend in the natural history of ulcerative colitis in a country with a low incidence of ulcerative colitis from 2000 through 2018,7,ar,1,12
Antioxidant and anti-inflammatory activities of Oroxylum indicum Kurz (L.) fruit extract in lipopolysaccharidestimulated BV2 microglial cells,3,ar,2,2
Size effects in two-dimensional layered materials modeled by couple stress elasticity,5,ar,2,7
A comparison of the efficacy of normal saline and Savlon solutions in periurethral cleaning to reduce catheter-associated bacteriuria: A randomized control trial,5,ar,2,0
Catalytic performance of Ni/CeO2 catalysts prepared from different routes for CO2 methanation,10,ar,2,19
Serum protein profiles and C-reactive protein in natural canine filariasis,5,ar,1,2
"Measurement of the Higgs boson production rate in association with top quarks in final states with electrons, muons, and hadronically decaying tau leptons at √s=13Te",2355,ar,2,35
Evidence that Ultra-high-energy Gamma Rays Are a Universal Feature near Powerful Pulsars,99,ar,2,24
Post-ischemic treatment of recombinant human secretory leukocyte protease inhibitor (Rhslpi) reduced myocardial ischemia/reperfusion injury,7,ar,2,10
Collaboration Network of Thailand's Anti-Corruption Organizations,2,ar,3,0
Angular analysis of the decay B+ → K∗(892)+ μ + μ − in proton-proton collisions at √s = 8 TeV,2333,ar,1,11
"Rheumatic manifestations of Chikungunya virus infection: Prevalence, patterns, and enthesitis",5,ar,1,2
Meibomian glands dropout in patients with inactive thyroid related orbitopathy,3,ar,1,2
Artocarpin targets focal adhesion kinase‐dependent epithelial to mesenchymal transition and suppresses migratory‐associated integrins in lung cancer cells,7,ar,1,9
Evaluation of surgical complications in a university hospital: A novel root cause analysis classification,9,ar,1,0
Executive summary thai pulmonary hypertension guidelines 2020,26,re,1,0
Measurement of differential cross sections for Z bosons produced in association with charm jets in pp collisions at √s = 13 TeV,2344,ar,1,5
Cardiac arrest and complications after spinal anesthesia: The perioperative and anesthetic adverse event in Thailand (PAAd Thai) incident report study,8,ar,1,0
Search for supersymmetry in final states with two oppositely charged same-flavor leptons and missing transverse momentum in proton-proton collisions at √s = 13 TeV,2332,ar,1,47
"Erratum to: Search for dark matter produced in association with a leptonically decaying Z boson in proton–proton collisions at s = 13 Te (The European Physical Journal C, (2021), 81, 1, (13), 10.1140/epjc/s10052-020-08739-5)",2349,er,2,5
Comparing potential drug–drug interactions in companion animal medications using two electronic databases,3,ar,1,0
Wavefunctions in dS/CFT revisited: principal series and double-trace deformations,3,ar,1,7
"Presence and Transfer of Antimicrobial Resistance Determinants in Escherichia coli in Pigs, Pork, and Humans in Thailand and Lao PDR Border Provinces",5,ar,4,11
Aromatic profile variation of essential oil from dried makwhaen fruit and related species,8,ar,3,6
Clinical risk factors for preeclampsia in twin pregnancies,2,ar,1,7
Development and validation of HERWIG 7 tunes from CMS underlying-event measurements,2370,ar,2,10
Human papillomavirus vaccination uptake in low-and middle-income countries: a meta-analysis,4,ar,1,24
Etanercept prevents TNF-α mediated mandibular bone loss in FcγRIIb-/- lupus model,7,ar,1,4
Benefits of sucrose octasulfate (TLC-NOSF) dressings in the treatment of chronic wounds: A systematic review,6,ar,2,4
Walking Initiated 20 Minutes before the Time of Individual Postprandial Glucose Peak Reduces the Glucose Response in Young Men with Overweight or Obesity: A Randomized Crossover Study,7,ar,2,6
Predicting AKI: Do we have the necessary tools?,2,ed,1,1
SleepPoseNet: Multi-View Learning for Sleep Postural Transition Recognition Using UWB,10,ar,4,36
"The effect of Moringa oleifera capsule in increasing breastmilk volume in early postpartum patients: A double-blind, randomized controlled trial",2,ar,1,8
China and Mekong regionalism: A reappraisal of the formation of Lancang-Mekong Cooperation,3,ar,2,2
"Editorial: Inclusion, equity, diversity and social justice in movement disorders research",3,ed,3,1
The effects of andrographolide on the enhancement of chondrogenesis and osteogenesis in human suprapatellar fat pad derived mesenchymal stem cells,7,ar,7,8
Feasibility and effectiveness studies with oral vaccination of free-roaming dogs against rabies in Thailand,9,ar,2,21
Ergonomic Recommendations in Ultrasound-Guided Botulinum Neurotoxin Chemodenervation for Spasticity: An International Expert Group Opinion,13,ar,2,7
Kaempferia parviflora rhizome extract inhibits glutamate-induced toxicity in ht-22 mouse hippocampal neuronal cells and extends longevity in caenorhabditis elegans,4,ar,3,10
Multi-data aspects of protein similarity with a learning technique to identify drug-disease associations,3,ar,6,4
Type 1 diabetes management and outcomes: A multicenter study in Thailand,21,ar,2,11
Seroprevalence of hospital staff in a province with zero COVID-19 cases,7,ar,1,18
A Highly Sensitive SPR Refractive Index Sensor Based on Microfluidic Channel Assisted with Graphene-Ag Composite Nanowire,4,ar,2,20
Client and provider preferences for HIV care: Implications for implementing differentiated service delivery in Thailand,15,ar,2,5
A STING antagonist modulating the interaction with STIM1 blocks ER-to-Golgi trafficking and inhibits lupus pathology,20,ar,1,24
Effects of Speed Bounding on Different Sloped Surface on Muscle Activation in Youth Male Sprinters,3,ar,1,1
"Plasma-assisted synthesis of multicomponent nanoparticles containing carbon, tungsten carbide and silver as multifunctional filler for polylactic acid composite films",3,ar,2,3
How Clean Are You Really? A Simulation Study of Droplet Splash Using an Acrylic Box During Cardiopulmonary Resuscitation,2,ar,4,2
Anticipation of Historical Exercise Patterns by a Novel Artificial Pancreas System Reduces Hypoglycemia during and after Moderate-Intensity Physical Activity in People with Type 1 Diabetes,12,ar,3,18
Metagenomics of Antimicrobial and Heavy Metal Resistance in the Cecal Microbiome of Fattening Pigs Raised without Antibiotics,7,ar,4,8
Herbal Medicines for Allergic Rhinitis: a Systematic Review and Meta-analysis,3,re,3,4
Synthesis and characterization of fe0.8 mn0.2 fe2 o4 ferrite nanoparticle with high saturation magnetization via the surfactant assisted co-precipitation,3,ar,2,13
Theory of Mind (ToM) Development in Thai Deaf Children,4,ar,1,0
Gender differences in reasons for using electronic cigarettes and product characteristics: Findings from the 2018 ITC Four Country Smoking and Vaping Survey,10,re,1,11
New normal role in PM2.5 reduction in Bangkok,3,ar,1,1
Laser engraved microapillary pump paper-based microfluidic device for colorimetric and electrochemical detection of salivary thiocyanate,7,ar,1,15
Minimal detection of cerebrospinal fluid escape after initiation of antiretroviral therapy in acute HIV-1 infection,14,ar,3,7
The Change in Body Positioning to Improve Safety in Performing Ultrasound-Guided Supraclavicular Brachial Plexus Nerve Block,5,no,2,0
Significant increases in the dielectric properties of Zn2+-modified porous clay and bacterial cellulose composite sheets,6,ar,4,5
Optical properties of lattice-matched GaAsPBi multiple quantum wells grown on GaAs (001),8,ar,4,4
Targeting akt/mtor and bcl‐2 for autophagic and apoptosis cell death in lung cancer: Novel activity of a polyphenol compound,6,ar,5,12
Response to letter to the editor regarding: “Atrial fibrillation prevalence and risk profile from novel community-based screening in Thailand: A prospective multi-centre study”,4,le,1,0
Drug-drug interaction between itraconazole capsule and efavirenz in adults with HIV for talaromycosis treatment,8,ar,4,2
Clinical association of CXCR4 in primary tumor of papillary thyroid cancer and response to iodine-131 treatment,4,ar,1,3
Biomarkers in Acute Kidney Injury,3,re,1,11
"Multimodality treatment in immunocompromised patients with severe COVID-19: the role of IL-6 inhibitor, intravenous immunoglobulin, and haemoperfusion",16,ar,1,2
"The Psychosocial Assessment of Transplant Candidates: Internal Consistency, Interrater Reliability, and Content Validity of the Thai Version of the Stanford Integrated Psychosocial Assessment for Transplantation (SIPAT–Thai Version)",6,ar,2,1
Intersphincteric Exploration With Ligation of Intersphincteric Fistula Tract or Attempted Closure of Internal Opening for Acute Anorectal Abscesses EXPLORACIÓN INTERESFINTÉRICA CON LIGADURA DEL TRAYECTO EN LA FÍSTULA INTERESFINTÉRICA O INTENTO DE CIERRE DEL ORIFICIO INTERNO EN ABSCESOS ANORRECTALES AGUDOS,5,ar,1,7
Development of thermoresponsive poloxamer in situ gel loaded with gentamicin sulfate for cavity wounds,4,ar,3,5
"Perceptions of the COVID-19 pandemic in Japan with respect to cultural, information, disaster and social issues",10,ar,4,20
The role of diet in the pathophysiology and management of irritable bowel syndrome,3,re,1,7
"Incident Liver Cirrhosis, Associated Factors, and Cardiovascular Disease Risks Among People Living With HIV: A Longitudinal Study",14,ar,2,1
Comparison of coronary artery bypass graft versus drug-eluting stents in dialysis patients: An updated systemic review and meta-analysis,10,ar,1,6
Association of Local Unit Sampling and Microbiology Laboratory Culture Practices With the Ability to Identify Causative Pathogens in Peritoneal Dialysis-Associated Peritonitis in Thailand,68,ar,1,8
Drug-induced liver injury: Asia Pacific Association of Study of Liver consensus guidelines,12,ar,1,63
Effects of Arsenic and Iron on the Community and Abundance of Arsenite-Oxidizing Bacteria in an Arsenic-Affected Groundwater Aquifer,4,ar,2,9
The impact of glutathione metabolism in autism spectrum disorder,7,re,1,17
Analgesia nociception index for early detection of vagal stimulation during carotid body tumor resection: A case report,2,ar,1,0
α-Glucosidase Inhibition by Usnic Acid Derivatives,10,ar,5,1
Development and validation of point-of-care testing of albuminuria for early screening of chronic kidney disease,14,ar,7,1
How Many Maneuvers Should We Do for Maximal Inspiratory and Expiratory Muscle Pressure Testing in Children: A Retrospective Review in Children with Cystic Fibrosis,5,ar,1,1
FINITE ELEMENT ANALYSIS OF BEAM USING 2×4 GLUED BAMBOO LAMINATED WITH PARA TIMBER AND 2×6 PARA TIMBER,2,ar,4,0
The importance of parameter-dependent coefficient of restitution in discrete element method simulations,4,ar,2,3
Plant-made antibody against miroestrol: a new platform for expression of full-length immunoglobulin G against small-molecule targets in immunoassays,9,ar,2,2
Cerebral cysticercosis in a wild Bengal tiger (Panthera tigris tigris) in Bhutan: A first report in non-domestic felids,18,ar,3,4
Separation of homogeneous palladium catalysts from pharmaceutical industry wastewater by using synergistic recovery phase via HFSLM system,3,ar,2,9
Sustainable development of natural rubber and its environmentally friendly composites,2,re,5,8
Green synthesis of nanosilver coating on paper for ripening delay of fruits under visible light,9,ar,4,9
"Molecular phylogenetic analysis and taxonomic reconsideration of Ceropegia hirsuta (Apocynaceae, Asclepiadoideae) reveal a novelty in Thailand, Ceropegia citrina sp. nov., with notes on its pollination ecology",7,ar,2,4
Comparative performance of CRISPR-Cas12a assays for SARS-CoV-2 detection tested with RNA extracted from clinical specimens,8,ar,1,16
The symbiosis between Philidris ants and the ant-plant Dischidia major includes fungal and algal associates,8,ar,1,2
Sustainable electroactive materials for energy storage,2,re,5,1
The effects of light touch cue on gait initiation in patients with Parkinson's disease,2,ar,4,4
Nominated procurement and the indirect control of nominated sub-suppliers: Evidence from the Sri Lankan apparel supply chain,3,ar,1,6
Factors associated with epiphora following orbital-sparing maxillectomy via modified Weber–Ferguson incision with lower blepharoplasty,8,ar,2,4
Application of the Hofmeister series to the structure and properties of poly(vinyl alcohol) films containing metal salts,5,ar,2,5
Establishment of hematopoietic tissue primary cell cultures from the giant freshwater prawn Macrobrachium rosenbergii,9,ar,5,1
Effectiveness of integrated care on delaying chronic kidney disease progression in rural communities of Thailand (ESCORT-2) trials,11,ar,1,1
"A multi-objective approach to sugarcane harvest planning in Thailand: Balancing output maximization, grower equity, and supply chain efficiency",3,ar,2,7
Polyhydroxybutyrate production from ultrasound-aided alkaline pretreated finger millet straw using Bacillus megaterium strain CAM12,8,ar,4,24
Inhibition of Manganese Dissolution in Mn2O3 Cathode with Controllable Ni2+ Incorporation for High-Performance Zinc Ion Battery,9,ar,6,162
Fabrication of single-ion conducting polymer-coated separators and their application in nonaqueous Li-O2 batteries,5,ar,2,4
Factors associated with exercise adherence to prevent or treat neck and low back pain: A systematic review,3,re,1,7
Solubility and stability of cediranib maleate,4,ar,1,2
"Author Correction: Expert assessment of future vulnerability of the global peatland carbon sink (Nature Climate Change, (2021), 11, 1, (70-77), 10.1038/s41558-020-00944-0)",70,er,2,2
Plasma syndecan-1 is associated with fluid requirements and clinical outcomes in emergency department patients with sepsis,4,ar,1,18
A comparative analysis of large-scale flood disasters: The human suffering exacerbation processes in three metropolitan areas,2,ar,3,0
Enthalpy stabilization of superconductivity in an alloying S-P-H system: First-principles cluster expansion study under high pressure,5,ar,6,17
Plumeria pudica Jacq. flower extract - mediated silver nanoparticles: Characterization and evaluation of biomedical applications,6,ar,3,23
Special issue with selected papers from the 12th international symposium on applied plasma science (ISAPS 2019),1,ed,3,0
Analysis of Cracked Body Strengthened by Adhesively Bonded Patches by BEM-FEM Coupling,3,ar,2,0
In-silico analysis of the inhibition of the SARS-CoV-2 main protease by some active compounds from selected African plants,6,ar,1,25
A simple technique for measuring the activity size distribution of radon and thoron progeny aerosols,4,ar,4,0
"Elicitation of Pueraria candollei var. mirifica suspension cells promises antioxidant potential, implying antiaging activity",5,ar,1,11
"Construction, expression and purification of a novel CadF–based multiepitope antigen and its immunogenic polyclonal antibody specific to Campylobacter jejuni and Campylobacter coli",6,ar,1,1
Hydrogen-free hydrogenation of furfural to furfuryl alcohol and 2-methylfuran over Ni and Co-promoted Cu/γ-Al2O3 catalysts,8,ar,3,34
Trends in Salivary Gland Tissue Engineering: From Stem Cells to Secretome and Organoid Bioprinting,3,re,4,14
Quantitative analysis of nutrient metabolite compositions of retail cow's milk and milk alternatives in Thailand using GC-MS,9,ar,1,8
Update on the neurodevelopmental theory of depression: is there any ‘unconscious code’?,5,re,1,16
A closer look inside TiO2 (P25) photocatalytic CO2/HCO3− reduction with water. Methane rate and selectivity enhancements,8,ar,4,15
Application of catechin nanoencapsulation with enhanced antioxidant activity in high pressure processed catechin-fortified coconut milk,2,ar,1,22
The role of self-construal in romantic gift posting across Social Networking Sites,2,ar,3,3
Removal of nutrients from domestic wastewater by microalgae coupled to lipid augmentation for biodiesel production and influence of deoiled algal biomass as biofertilizer for Solanum lycopersicum cultivation,7,ar,6,66
Data-driven prediction of biomass pyrolysis pathways toward phenolic and aromatic products,10,ar,4,14
Enhancing effect of nanoemulsion on antimicrobial activity of cinnamon essential oil against foodborne pathogens in refrigerated Asian seabass (Lates calcarifer) fillets,3,ar,2,25
Hybrid-Functional Study of Native Point Defects and Ti/Fe Impurities in α-Al2O3,8,ar,2,0
Erianthridin Induces Non-small Cell Lung Cancer Cell Apoptosis through the Suppression of Extracellular Signal-regulated Kinase Activity,5,ar,7,9
Evaluation of peptones from chicken waste as a nitrogen source for micro-organisms,7,ar,1,3
IL-10–producing innate lymphoid cells increased in patients with house dust mite allergic rhinitis following immunotherapy,16,ar,2,21
In Situ Nucleic Acid Amplification and Ultrasensitive Colorimetric Readout in a Paper-Based Analytical Device Using Silver Nanoplates,7,ar,3,18
Cytomegalovirus tubulo-glomerulitis and intratubular granuloma: Key histopathological findings in allograft cytomegalovirus infection,12,le,1,1
Value of dynamic contrast-enhanced magnetic resonance imaging for determining the plasma Epstein-Barr virus status and staging of nasopharyngeal carcinoma,3,ar,1,7
Improvement of stilbene production by mulberry Morus alba root culture via precursor feeding and co-elicitation,7,ar,2,16
Comparative pharmacokinetics of puerarin alone and in pueraria mirifica extract in female cynomolgus monkeys,6,ar,7,2
Improved performance of detection and classification of 3-phase transmission line faults based on discrete wavelet transform and double-channel extreme learning machine,6,ar,2,12
"Nocardia terrae sp. nov., an actinomycete isolated from soil in Thailand",6,ar,4,2
CD123 Expression in Philadelphia Chromosome-like B Acute Lymphoblastic Leukemia/Lymphoma,13,no,3,1
Inclined forward osmosis module system for fouling control in sustainable produced water treatment using seawater as draw solution,8,ar,4,9
Usefulness of mean number of adenomas per positive screenee for identifying meticulous endoscopists among those who achieve acceptable adenoma detection rates,7,ar,1,4
Whole genome sequencing identifies genetic variants associated with co-trimoxazole hypersensitivity in Asians,32,ar,2,36
Influence of conformational change of chain unit on the intrinsic negative thermal expansion of polymers,7,ar,1,12
"A review on the performance, combustion, and emission characteristics of spark-ignition engine fueled with 2,5-dimethylfuran compared to ethanol and gasoline",6,ar,5,31
Health-Related Quality of Life and Its Associated Predictors in Patients with Oral Lichen Planus: A Cross-Sectional Study,7,ar,1,11
International optimism: Correlates and consequences of dispositional optimism across 61 countries,124,ar,1,14
Extrahepatic autoimmune diseases in primary biliary cholangitis: Prevalence and significance for clinical presentation and disease outcome,30,ar,2,26
Efficacy of gel-based artificial saliva on Candida colonization and saliva properties in xerostomic post-radiotherapy head and neck cancer patients: a randomized controlled trial,10,ar,1,11
Effect of mixed chlorhexidine and hydrogen peroxide mouthrinses on developing plaque and stain in gingivitis patients: a randomized clinical trial,7,ar,1,7
TMN4 complex embedded graphene as bifunctional electrocatalysts for high efficiency OER/ORR,4,ar,4,91
A randomized controlled trial of adding intravenous corticosteroids to H1 antihistamines in patients with acute urticaria,4,ar,1,5
"Health care policy uncertainty, real health expenditures and health care inflation in the USA",2,ar,4,2
The Role of Entertainment Media in Promoting Culture: The Case of Japanese Cartoons and Superhero tv Series in 80s-90s Thai Society,1,ar,1,0
“Finding an Emotional Face” Revisited: Differences in Own-Age Bias and the Happiness Superiority Effect in Children and Young Adults,9,ar,1,6
Locating Shunt Currents in a Multistack System of All-Vanadium Redox Flow Batteries,8,ar,4,6
Supersymmetric solutions from N=6 gauged supergravity,2,ar,1,5
ZnFe2O4Magnetic Nanoparticle-Polydiacetylene-Zinc(II) Composites for Real-Time Nanothermometers and Localizable Acid/Base Sensors,5,ar,1,10
"Fluorometric Paper-Based, Loop-Mediated Isothermal Amplification Devices for Quantitative Point-of-Care Detection of Methicillin-Resistant Staphylococcus aureus (MRSA)",11,ar,4,38
Infection control measures of covid-19 in Thailand: One year experience,11,ar,2,1
Angiogenic property of silk fibroin scaffolds with adipose - Derived stem cells on chick chorioallantoic membrane,3,ar,1,14
Hybrid Metamodeling/Metaheuristic Assisted Multi-Transmitters Placement Planning,9,ar,5,4
Ni3S2Nanoparticles Anchored on d-Ti3C2Nanosheets with Enhanced Sodium Storage,6,ar,5,18
Guidelines for lifelong education management to mobilize learning community,1,ch,1,0
Applying andragogical concepts in creating a sustainable lifelong learning society,2,ch,1,0
Measurement of differential t t ¯ production cross sections using top quarks at large transverse momenta in pp collisions at s =13 TeV MEASUREMENT of DIFFERENTIAL t t ¯ ... SIRUNYAN A. M. et al.,2379,ar,1,12
"Pretreatment of second and third generation feedstock for enhanced biohythane production: Challenges, recent trends and perspectives",10,ar,4,30
Thermodynamic analysis of a proton conducting SOFC integrated system fuelled by different renewable fuels,3,ar,4,16
Hydrogen and power generation via integrated bio-oil sorption-enhanced steam reforming and solid oxide fuel cell systems: Economic feasibility analysis,5,ar,4,10
